customer_id,seat_count,ticket_price,total_amount,payment_method,route_id,vehicle_type,total_seats,distance_km,base_fare,lead_time_days,booking_month,travel_month,booking_day_of_week,travel_day_of_week,booking_hour,travel_hour,price_per_seat,distance_category,is_cancelled
CUST03572,2,475.23,950.46,CASH,R029,AUTO,3,173,436.21,28,6,7,2,2,0,15,475.23,Medium,0
CUST00892,1,562.58,562.58,CARD,R014,AUTO,3,201,589.52,10,9,9,6,2,0,16,562.58,Medium,0
CUST02030,3,937.38,2812.14,CARD,R002,AUTO,3,370,1006.8,33,6,7,2,0,0,16,937.38,Long,0
CUST00795,3,1555.23,4665.69,CARD,R016,CAB,4,523,1357.24,51,4,6,1,3,0,22,1555.2299999999998,Long,0
CUST03563,2,1300.3,2600.6,CARD,R004,BUS,40,618,1342.88,46,1,3,1,5,0,7,1300.3,Very Long,0
CUST00008,2,1449.15,2898.3,WALLET,R003,AUTO,3,537,1539.27,20,11,11,3,2,0,17,1449.15,Long,0
CUST02174,1,648.99,648.99,UPI,R017,CAB,4,322,615.32,55,3,5,4,3,0,22,648.99,Long,0
CUST03303,1,1008.01,1008.01,CASH,R009,BIKE,1,292,894.23,17,8,9,3,6,0,10,1008.01,Medium,0
CUST02935,1,1251.99,1251.99,CARD,R027,BIKE,1,599,1178.25,18,5,6,5,2,0,13,1251.99,Long,0
CUST04681,3,480.84,1442.52,CASH,R013,AUTO,3,147,405.2,14,2,2,0,0,0,19,480.84,Medium,0
CUST03628,2,416.22,832.44,WALLET,R015,AUTO,3,133,405.08,47,4,5,4,2,0,7,416.22,Medium,1
CUST00948,4,880.45,3521.8,UPI,R019,CAB,6,332,952.53,8,8,9,6,0,0,6,880.45,Long,0
CUST00125,4,1655.26,6621.04,UPI,R026,CAB,6,546,1725.95,50,7,8,3,4,0,11,1655.26,Long,1
CUST02272,1,1502.25,1502.25,NETBANKING,R024,BIKE,1,544,1374.49,16,7,8,6,1,0,8,1502.25,Long,0
CUST02564,1,1626.69,1626.69,UPI,R024,BIKE,1,544,1374.49,46,6,8,4,1,0,8,1626.69,Long,1
CUST00071,3,955.79,2867.37,NETBANKING,R019,BUS,50,332,952.53,50,8,10,2,3,0,17,955.79,Long,0
CUST02794,4,1621.3,6485.2,UPI,R026,CAB,5,546,1725.95,17,1,2,0,3,0,19,1621.3,Long,0
CUST03324,3,736.64,2209.92,CASH,R017,BUS,40,322,615.32,56,7,9,0,0,0,5,736.64,Long,1
CUST00319,3,458.42,1375.26,CARD,R015,CAB,5,133,405.08,32,5,6,1,5,0,7,458.42,Medium,0
CUST01681,3,1091.37,3274.11,CARD,R002,BUS,45,370,1006.8,43,8,10,5,6,0,19,1091.3700000000001,Long,1
CUST01783,1,594.1,594.1,NETBANKING,R017,BIKE,1,322,615.32,3,5,5,2,5,0,8,594.1,Long,0
CUST04086,1,742.28,742.28,WALLET,R028,BIKE,1,242,810.65,42,10,11,4,4,0,12,742.28,Medium,0
CUST03650,3,710.07,2130.21,UPI,R017,BUS,40,322,615.32,54,7,9,2,0,0,5,710.07,Long,0
CUST04447,1,1380.18,1380.18,UPI,R027,BIKE,1,599,1178.25,49,11,1,6,6,0,16,1380.18,Long,0
CUST03549,3,1223.32,3669.96,CASH,R016,AUTO,3,523,1357.24,26,11,12,1,6,0,15,1223.32,Long,0
CUST00737,1,1481.72,1481.72,CARD,R016,CAB,4,523,1357.24,16,2,2,4,6,0,12,1481.72,Long,0
CUST04497,4,2069.37,8277.48,CASH,R007,BUS,45,636,1980.46,28,5,6,5,5,0,19,2069.37,Very Long,0
CUST03437,5,1366.47,6832.35,UPI,R018,BUS,45,448,1294.44,23,3,3,6,1,0,12,1366.47,Long,1
CUST03249,3,843.35,2530.05,CARD,R028,BUS,40,242,810.65,47,12,2,2,0,0,13,843.35,Medium,0
CUST01877,1,851.56,851.56,CASH,R028,AUTO,3,242,810.65,22,6,7,4,5,0,21,851.56,Medium,0
CUST04039,2,1307.96,2615.92,CASH,R004,BUS,40,618,1342.88,3,3,3,2,5,0,7,1307.96,Very Long,0
CUST01478,3,938.88,2816.64,WALLET,R008,CAB,5,284,827.65,59,11,1,3,6,0,18,938.88,Medium,0
CUST04575,1,1503.25,1503.25,WALLET,R004,BIKE,1,618,1342.88,39,3,4,6,3,0,19,1503.25,Very Long,0
CUST01037,1,441.92,441.92,CARD,R030,BIKE,1,112,391.56,25,3,4,4,1,0,15,441.92,Medium,0
CUST02473,5,731.0,3655.0,UPI,R010,BUS,30,305,781.03,30,8,9,1,3,0,8,731.0,Long,0
CUST02336,5,901.8,4509.0,CASH,R008,BUS,50,284,827.65,30,7,8,4,6,0,14,901.8,Medium,0
CUST04635,1,1599.62,1599.62,NETBANKING,R024,BIKE,1,544,1374.49,3,9,9,5,1,0,17,1599.62,Long,0
CUST04421,2,617.22,1234.44,WALLET,R006,CAB,6,180,630.68,11,3,3,2,6,0,9,617.22,Medium,0
CUST03350,4,320.78,1283.12,CARD,R021,CAB,5,110,343.17,21,11,12,3,3,0,18,320.78,Medium,0
CUST00330,4,834.94,3339.76,UPI,R023,BUS,40,385,883.19,58,4,6,4,6,0,6,834.94,Long,0
CUST04759,1,855.68,855.68,NETBANKING,R008,AUTO,3,284,827.65,5,1,1,2,0,0,21,855.68,Medium,0
CUST03573,1,842.08,842.08,NETBANKING,R008,BIKE,1,284,827.65,45,4,5,0,3,0,8,842.08,Medium,0
CUST00307,2,346.78,693.56,WALLET,R021,CAB,5,110,343.17,31,10,11,0,3,0,17,346.78,Medium,0
CUST01701,1,1061.73,1061.73,NETBANKING,R019,BIKE,1,332,952.53,30,9,10,2,4,0,17,1061.73,Long,1
CUST00349,1,939.92,939.92,UPI,R008,CAB,6,284,827.65,45,3,5,3,6,0,5,939.92,Medium,0
CUST02691,1,399.22,399.22,CASH,R030,BIKE,1,112,391.56,45,5,6,4,0,0,8,399.22,Medium,0
CUST01175,5,1162.6,5813.0,CARD,R020,BUS,40,422,1269.64,58,7,9,5,0,0,22,1162.6,Long,0
CUST01657,1,468.01,468.01,CARD,R030,BIKE,1,112,391.56,19,8,9,4,2,0,8,468.01,Medium,0
CUST00006,1,987.79,987.79,CARD,R008,CAB,5,284,827.65,15,12,1,5,6,0,18,987.79,Medium,0
CUST00406,2,731.2,1462.4,UPI,R010,AUTO,3,305,781.03,15,2,3,5,6,0,10,731.2,Long,0
CUST03398,3,1192.63,3577.89,UPI,R001,BUS,30,384,1072.45,50,7,8,6,0,0,17,1192.6299999999999,Long,0
CUST03978,1,1742.5,1742.5,CARD,R011,AUTO,3,531,1605.83,52,6,7,5,1,0,8,1742.5,Long,0
CUST01564,1,747.53,747.53,CARD,R010,AUTO,3,305,781.03,33,2,3,1,6,0,10,747.53,Long,0
CUST04999,1,635.2,635.2,CARD,R017,AUTO,3,322,615.32,7,8,8,5,5,0,20,635.2,Long,0
CUST00065,3,434.11,1302.33,UPI,R013,AUTO,3,147,405.2,60,12,2,1,5,0,8,434.10999999999996,Medium,0
CUST00740,3,1445.8,4337.4,CASH,R016,CAB,4,523,1357.24,51,1,2,4,6,0,12,1445.8,Long,0
CUST02370,5,1139.3,5696.5,CASH,R001,BUS,45,384,1072.45,7,1,1,5,5,0,16,1139.3,Long,0
CUST04073,1,468.58,468.58,CARD,R030,BIKE,1,112,391.56,55,4,6,1,0,0,8,468.58,Medium,0
CUST01573,2,672.33,1344.66,WALLET,R017,CAB,4,322,615.32,45,3,5,0,3,0,22,672.33,Long,0
CUST01251,1,848.65,848.65,CASH,R010,BUS,40,305,781.03,34,12,1,5,4,0,5,848.65,Long,0
CUST00902,1,1270.73,1270.73,CASH,R005,BIKE,1,389,1090.98,16,8,8,6,1,0,6,1270.73,Long,0
CUST02918,3,1111.52,3334.56,UPI,R005,AUTO,3,389,1090.98,55,5,7,4,3,0,8,1111.52,Long,1
CUST01539,1,831.62,831.62,WALLET,R028,CAB,5,242,810.65,41,10,11,3,2,0,20,831.62,Medium,0
CUST02671,4,1434.92,5739.68,UPI,R004,CAB,4,618,1342.88,54,7,9,0,5,0,6,1434.92,Very Long,1
CUST01786,2,938.7,1877.4,CASH,R023,BUS,30,385,883.19,50,9,11,3,4,0,21,938.7,Long,1
CUST02697,1,1383.26,1383.26,CASH,R027,BIKE,1,599,1178.25,5,1,1,1,6,0,16,1383.26,Long,0
CUST04816,4,537.48,2149.92,CASH,R014,BUS,50,201,589.52,26,11,12,4,2,0,7,537.48,Medium,0
CUST01733,4,2285.49,9141.96,NETBANKING,R007,CAB,5,636,1980.46,35,9,11,1,1,0,6,2285.49,Very Long,0
CUST01625,3,1444.91,4334.73,NETBANKING,R004,CAB,5,618,1342.88,53,3,5,6,3,0,17,1444.9099999999999,Very Long,0
CUST03806,1,1496.21,1496.21,CARD,R011,AUTO,3,531,1605.83,6,7,7,2,1,0,8,1496.21,Long,0
CUST00490,2,1265.68,2531.36,CARD,R020,BUS,45,422,1269.64,29,5,6,4,5,0,10,1265.68,Long,1
CUST04380,3,726.94,2180.82,UPI,R010,AUTO,3,305,781.03,1,3,3,5,6,0,10,726.94,Long,0
CUST04051,1,1422.79,1422.79,NETBANKING,R016,BIKE,1,523,1357.24,34,1,2,6,5,0,6,1422.79,Long,0
CUST04791,1,987.28,987.28,WALLET,R005,AUTO,3,389,1090.98,12,9,9,2,0,0,21,987.28,Long,0
CUST02825,1,409.35,409.35,NETBANKING,R030,AUTO,3,112,391.56,60,5,7,2,6,0,9,409.35,Medium,1
CUST00499,1,1206.81,1206.81,CARD,R005,BUS,40,389,1090.98,11,1,1,2,6,0,5,1206.81,Long,1
CUST01546,2,1319.8,2639.6,NETBANKING,R016,CAB,4,523,1357.24,32,5,6,6,3,0,22,1319.8,Long,1
CUST01668,3,761.72,2285.16,CARD,R008,BUS,30,284,827.65,15,2,2,3,4,0,10,761.7199999999999,Medium,0
CUST04232,2,401.5,803.0,NETBANKING,R030,BUS,30,112,391.56,35,6,7,6,6,0,22,401.5,Medium,0
CUST02572,5,982.77,4913.85,WALLET,R019,BUS,50,332,952.53,51,8,10,1,3,0,17,982.7700000000001,Long,0
CUST03301,3,1641.51,4924.53,NETBANKING,R011,CAB,6,531,1605.83,8,3,3,5,6,0,12,1641.51,Long,0
CUST03737,1,460.3,460.3,WALLET,R030,BIKE,1,112,391.56,26,5,6,2,0,0,8,460.3,Medium,0
CUST00801,1,457.73,457.73,CASH,R030,BIKE,1,112,391.56,19,4,4,3,1,0,15,457.73,Medium,0
CUST04907,5,910.12,4550.6,CASH,R012,BUS,50,370,938.58,25,9,9,2,6,0,20,910.1200000000001,Long,0
CUST02520,4,995.4,3981.6,WALLET,R001,CAB,6,384,1072.45,28,7,8,6,6,0,18,995.4,Long,0
CUST02625,1,1032.8,1032.8,WALLET,R019,AUTO,3,332,952.53,51,12,1,4,6,0,5,1032.8,Long,0
CUST04065,1,1456.98,1456.98,UPI,R018,BIKE,1,448,1294.44,31,4,5,3,6,0,16,1456.98,Long,0
CUST02127,1,1925.86,1925.86,UPI,R007,BIKE,1,636,1980.46,21,6,7,6,6,0,7,1925.86,Very Long,1
CUST00222,5,1489.27,7446.35,UPI,R020,BUS,40,422,1269.64,59,7,9,4,0,0,22,1489.27,Long,0
CUST02982,1,1352.22,1352.22,CASH,R018,AUTO,3,448,1294.44,2,7,7,5,0,0,19,1352.22,Long,0
CUST03425,1,1205.74,1205.74,CARD,R002,BUS,50,370,1006.8,16,6,6,0,2,0,13,1205.74,Long,0
CUST00097,4,795.38,3181.52,UPI,R008,CAB,5,284,827.65,47,9,11,3,1,0,9,795.38,Medium,0
CUST01323,3,847.45,2542.35,CARD,R028,AUTO,3,242,810.65,38,10,11,4,0,0,16,847.4499999999999,Medium,0
CUST02412,1,854.01,854.01,CASH,R009,BIKE,1,292,894.23,59,10,12,4,0,0,15,854.01,Medium,0
CUST04848,5,375.76,1878.8,CARD,R030,BUS,40,112,391.56,6,7,7,6,5,0,7,375.76,Medium,0
CUST03445,4,482.79,1931.16,NETBANKING,R015,BUS,50,133,405.08,11,5,6,3,0,0,11,482.79,Medium,0
CUST01411,3,1329.45,3988.35,NETBANKING,R016,CAB,5,523,1357.24,56,1,3,1,1,0,5,1329.45,Long,0
CUST01161,1,1950.67,1950.67,CARD,R007,BIKE,1,636,1980.46,50,5,7,5,6,0,7,1950.67,Very Long,0
CUST03430,3,1251.14,3753.42,CARD,R025,AUTO,3,329,1065.62,29,6,7,6,0,0,20,1251.14,Long,0
CUST03383,1,880.64,880.64,WALLET,R009,BIKE,1,292,894.23,19,8,9,1,6,0,10,880.64,Medium,0
CUST00889,1,448.21,448.21,UPI,R030,BIKE,1,112,391.56,60,2,4,4,1,0,15,448.21,Medium,0
CUST03043,2,1467.15,2934.3,CASH,R024,AUTO,3,544,1374.49,27,4,5,3,2,0,8,1467.15,Long,0
CUST00302,3,1104.85,3314.55,WALLET,R027,BUS,45,599,1178.25,48,8,10,0,6,0,11,1104.8500000000001,Long,0
CUST01025,2,813.57,1627.14,CASH,R022,BUS,45,278,780.99,8,10,10,0,1,0,22,813.57,Medium,0
CUST02070,1,387.91,387.91,CASH,R013,AUTO,3,147,405.2,56,12,2,5,5,0,8,387.91,Medium,0
CUST03334,3,931.78,2795.34,CARD,R010,BUS,45,305,781.03,9,7,7,5,0,0,14,931.7800000000001,Long,0
CUST02624,1,2105.98,2105.98,WALLET,R007,BUS,45,636,1980.46,59,10,12,1,4,0,7,2105.98,Very Long,0
CUST04136,1,736.66,736.66,CASH,R028,BIKE,1,242,810.65,37,8,9,0,2,0,18,736.66,Medium,0
CUST00767,2,1627.31,3254.62,WALLET,R024,BUS,50,544,1374.49,5,9,9,1,6,0,21,1627.31,Long,1
CUST04079,2,1243.07,2486.14,CASH,R005,AUTO,3,389,1090.98,14,7,7,5,5,0,5,1243.07,Long,0
CUST03422,3,1398.36,4195.08,CARD,R016,CAB,4,523,1357.24,8,6,6,2,3,0,22,1398.36,Long,0
CUST03140,2,892.97,1785.94,UPI,R012,AUTO,3,370,938.58,58,9,11,0,2,0,5,892.97,Long,0
CUST01893,2,845.74,1691.48,CASH,R023,CAB,6,385,883.19,39,12,1,0,4,0,5,845.74,Long,0
CUST03028,3,817.04,2451.12,CARD,R008,CAB,5,284,827.65,56,9,11,1,1,0,9,817.04,Medium,0
CUST04549,2,1870.8,3741.6,UPI,R011,CAB,5,531,1605.83,52,7,9,4,0,0,19,1870.8,Long,0
CUST01884,1,1253.03,1253.03,NETBANKING,R001,BIKE,1,384,1072.45,47,4,5,3,1,0,17,1253.03,Long,1
CUST00023,2,1583.58,3167.16,CARD,R026,CAB,4,546,1725.95,57,9,11,2,3,0,22,1583.58,Long,0
CUST01564,1,1844.62,1844.62,CARD,R026,BIKE,1,546,1725.95,3,4,4,6,2,0,17,1844.62,Long,0
CUST00965,1,1456.22,1456.22,CASH,R003,CAB,4,537,1539.27,33,7,8,6,4,0,20,1456.22,Long,0
CUST00348,4,1036.31,4145.24,WALLET,R002,BUS,40,370,1006.8,26,3,3,1,6,0,20,1036.31,Long,0
CUST04070,1,1133.32,1133.32,UPI,R027,BIKE,1,599,1178.25,33,1,2,2,0,0,5,1133.32,Long,0
CUST03701,2,1271.36,2542.72,CASH,R027,BUS,30,599,1178.25,32,4,5,1,5,0,9,1271.36,Long,0
CUST03482,1,1476.17,1476.17,UPI,R020,AUTO,3,422,1269.64,40,9,10,1,6,0,21,1476.17,Long,0
CUST01672,2,1092.01,2184.02,CASH,R025,AUTO,3,329,1065.62,14,8,8,0,0,0,22,1092.01,Long,1
CUST03490,2,827.17,1654.34,UPI,R022,AUTO,3,278,780.99,52,8,9,5,1,0,5,827.17,Medium,0
CUST01493,3,438.89,1316.67,CASH,R030,AUTO,3,112,391.56,46,4,6,2,6,0,6,438.89000000000004,Medium,0
CUST02070,1,523.34,523.34,NETBANKING,R029,BIKE,1,173,436.21,55,8,10,5,4,0,12,523.34,Medium,0
CUST04343,3,1236.1,3708.3,CASH,R004,CAB,5,618,1342.88,53,12,2,6,3,0,13,1236.1000000000001,Very Long,0
CUST03439,3,1276.15,3828.45,NETBANKING,R025,CAB,4,329,1065.62,47,8,10,4,2,0,5,1276.1499999999999,Long,0
CUST04849,3,570.62,1711.86,UPI,R017,CAB,4,322,615.32,16,4,5,1,3,0,22,570.62,Long,0
CUST00417,2,415.79,831.58,NETBANKING,R030,AUTO,3,112,391.56,24,5,6,3,6,0,6,415.79,Medium,0
CUST00253,5,467.7,2338.5,UPI,R013,BUS,50,147,405.2,41,5,6,3,2,0,9,467.7,Medium,0
CUST00124,1,713.94,713.94,CARD,R010,BUS,30,305,781.03,60,7,9,6,3,0,8,713.94,Long,0
CUST04511,4,381.73,1526.92,CASH,R021,BUS,30,110,343.17,36,2,3,5,6,0,17,381.73,Medium,0
CUST04660,2,555.18,1110.36,NETBANKING,R014,BUS,50,201,589.52,31,11,12,6,2,0,7,555.18,Medium,0
CUST00953,1,460.02,460.02,NETBANKING,R015,BIKE,1,133,405.08,31,10,11,5,1,0,11,460.02,Medium,0
CUST02485,1,367.53,367.53,CASH,R030,BIKE,1,112,391.56,4,8,9,5,2,0,8,367.53,Medium,0
CUST01421,3,1089.25,3267.75,CARD,R019,AUTO,3,332,952.53,16,11,12,1,3,0,20,1089.25,Long,0
CUST00831,1,596.5,596.5,CASH,R014,AUTO,3,201,589.52,31,5,6,4,0,0,14,596.5,Medium,1
CUST00450,3,1256.13,3768.39,CARD,R025,BUS,45,329,1065.62,52,6,7,4,0,0,22,1256.1299999999999,Long,0
CUST02560,1,1405.94,1405.94,CARD,R016,CAB,4,523,1357.24,44,4,6,1,3,0,22,1405.94,Long,0
CUST02571,3,1001.96,3005.88,WALLET,R023,BUS,40,385,883.19,22,5,6,5,6,0,6,1001.96,Long,0
CUST04403,2,439.89,879.78,WALLET,R013,BUS,40,147,405.2,10,1,1,4,0,0,16,439.89,Medium,0
CUST02170,1,1315.91,1315.91,WALLET,R024,BIKE,1,544,1374.49,34,7,8,2,1,0,8,1315.91,Long,0
CUST02742,1,1641.37,1641.37,WALLET,R011,BUS,45,531,1605.83,21,7,7,2,2,0,6,1641.37,Long,0
CUST01188,2,413.71,827.42,NETBANKING,R015,CAB,6,133,405.08,28,2,3,4,4,0,7,413.71,Medium,0
CUST01566,1,973.96,973.96,CARD,R012,CAB,5,370,938.58,1,3,3,1,2,0,19,973.96,Long,0
CUST03269,5,481.72,2408.6,WALLET,R013,BUS,30,147,405.2,11,9,10,1,5,0,8,481.71999999999997,Medium,0
CUST03584,1,1665.98,1665.98,NETBANKING,R026,CAB,4,546,1725.95,18,2,2,1,5,0,8,1665.98,Long,0
CUST00002,3,367.77,1103.31,CASH,R013,BUS,50,147,405.2,20,5,6,3,2,0,9,367.77,Medium,0
CUST03093,3,442.62,1327.86,NETBANKING,R029,CAB,6,173,436.21,6,11,11,2,1,0,8,442.61999999999995,Medium,0
CUST01977,3,432.67,1298.01,NETBANKING,R015,CAB,5,133,405.08,48,1,2,6,5,0,5,432.67,Medium,0
CUST02672,2,2262.4,4524.8,NETBANKING,R007,BUS,45,636,1980.46,37,5,6,3,5,0,19,2262.4,Very Long,0
CUST03188,4,397.03,1588.12,CASH,R029,CAB,6,173,436.21,46,2,3,6,3,0,8,397.03,Medium,0
CUST04881,3,1115.22,3345.66,WALLET,R019,BUS,50,332,952.53,15,9,10,2,3,0,17,1115.22,Long,0
CUST02243,3,2304.15,6912.45,WALLET,R007,CAB,4,636,1980.46,50,7,9,0,1,0,15,2304.15,Very Long,0
CUST02942,1,1207.3,1207.3,CASH,R027,BIKE,1,599,1178.25,13,6,6,4,3,0,16,1207.3,Long,0
CUST00810,1,831.82,831.82,UPI,R008,BUS,40,284,827.65,48,7,8,2,1,0,8,831.82,Medium,0
CUST02246,1,1490.7,1490.7,NETBANKING,R016,CAB,5,523,1357.24,31,2,3,5,1,0,5,1490.7,Long,0
CUST00489,2,480.34,960.68,NETBANKING,R029,AUTO,3,173,436.21,15,2,3,2,3,0,9,480.34,Medium,0
CUST02390,2,1240.98,2481.96,UPI,R004,CAB,5,618,1342.88,39,12,2,3,0,0,15,1240.98,Very Long,0
CUST01255,1,1139.3,1139.3,NETBANKING,R001,AUTO,3,384,1072.45,57,6,8,5,6,0,16,1139.3,Long,1
CUST04392,1,1890.52,1890.52,NETBANKING,R011,AUTO,3,531,1605.83,26,4,5,6,4,0,11,1890.52,Long,0
CUST00414,4,1015.92,4063.68,NETBANKING,R005,CAB,6,389,1090.98,29,8,9,6,0,0,20,1015.92,Long,0
CUST01800,1,1454.58,1454.58,CASH,R024,BIKE,1,544,1374.49,4,7,7,6,3,0,17,1454.58,Long,0
CUST03032,3,2374.77,7124.31,NETBANKING,R007,BUS,45,636,1980.46,32,11,12,0,4,0,7,2374.77,Very Long,0
CUST03534,1,1582.97,1582.97,WALLET,R016,BIKE,1,523,1357.24,13,2,2,6,5,0,6,1582.97,Long,0
CUST00493,1,1042.11,1042.11,WALLET,R023,BIKE,1,385,883.19,35,11,1,5,5,0,12,1042.11,Long,1
CUST00092,1,831.54,831.54,CASH,R028,BIKE,1,242,810.65,46,10,11,0,4,0,12,831.54,Medium,0
CUST04739,1,1604.24,1604.24,CASH,R011,BIKE,1,531,1605.83,26,3,4,3,1,0,9,1604.24,Long,0
CUST04579,3,1353.57,4060.71,NETBANKING,R020,AUTO,3,422,1269.64,49,9,10,6,6,0,21,1353.57,Long,0
CUST04496,1,1604.58,1604.58,UPI,R003,BIKE,1,537,1539.27,46,10,12,3,0,0,18,1604.58,Long,0
CUST00236,3,972.16,2916.48,NETBANKING,R012,AUTO,3,370,938.58,31,10,11,6,2,0,5,972.16,Long,0
CUST03159,3,420.64,1261.92,WALLET,R015,BUS,45,133,405.08,19,4,5,2,0,0,8,420.64000000000004,Medium,1
CUST04553,2,994.86,1989.72,NETBANKING,R005,AUTO,3,389,1090.98,2,7,7,3,5,0,5,994.86,Long,0
CUST04634,3,881.97,2645.91,CARD,R008,CAB,5,284,827.65,48,11,1,0,6,0,18,881.9699999999999,Medium,0
CUST01291,3,1365.06,4095.18,CARD,R027,CAB,4,599,1178.25,20,12,1,6,5,0,19,1365.06,Long,0
CUST01577,2,468.44,936.88,NETBANKING,R013,BUS,40,147,405.2,60,10,12,4,1,0,11,468.44,Medium,0
CUST04293,1,487.6,487.6,NETBANKING,R029,CAB,6,173,436.21,6,11,11,2,1,0,8,487.6,Medium,0
CUST02529,4,1043.23,4172.92,NETBANKING,R002,CAB,5,370,1006.8,10,2,2,5,1,0,8,1043.23,Long,1
CUST03887,4,1523.22,6092.88,CASH,R011,CAB,5,531,1605.83,53,7,9,3,0,0,19,1523.22,Long,0
CUST02226,1,878.92,878.92,CARD,R008,CAB,5,284,827.65,37,11,1,4,6,0,18,878.92,Medium,1
CUST03784,1,468.36,468.36,UPI,R030,BIKE,1,112,391.56,29,9,10,2,3,0,16,468.36,Medium,0
CUST03784,3,404.16,1212.48,UPI,R015,AUTO,3,133,405.08,3,5,5,6,2,0,7,404.16,Medium,0
CUST01304,3,477.87,1433.61,UPI,R015,BUS,40,133,405.08,28,2,3,4,4,0,21,477.86999999999995,Medium,1
CUST03528,4,1189.58,4758.32,CARD,R005,BUS,40,389,1090.98,26,12,1,1,6,0,5,1189.58,Long,0
CUST02157,1,925.5,925.5,CASH,R019,AUTO,3,332,952.53,56,10,12,3,3,0,20,925.5,Long,0
CUST03777,5,1244.48,6222.4,CARD,R027,BUS,30,599,1178.25,14,4,5,5,5,0,9,1244.48,Long,0
CUST03217,1,1891.95,1891.95,CARD,R026,BIKE,1,546,1725.95,15,4,4,1,2,0,17,1891.95,Long,0
CUST00412,2,619.81,1239.62,NETBANKING,R017,BUS,45,322,615.32,42,3,4,0,0,0,19,619.81,Long,0
CUST03079,3,651.85,1955.55,CARD,R014,AUTO,3,201,589.52,60,7,9,5,2,0,16,651.85,Medium,0
CUST02668,1,984.5,984.5,WALLET,R005,BIKE,1,389,1090.98,48,7,8,2,1,0,6,984.5,Long,1
CUST02328,4,1352.57,5410.28,CASH,R016,CAB,4,523,1357.24,28,1,2,6,6,0,12,1352.57,Long,0
CUST04708,1,368.82,368.82,CARD,R015,CAB,5,133,405.08,29,5,6,4,5,0,7,368.82,Medium,0
CUST04988,1,625.53,625.53,UPI,R014,BIKE,1,201,589.52,55,2,4,6,5,0,22,625.53,Medium,0
CUST04193,2,719.16,1438.32,WALLET,R017,BUS,50,322,615.32,2,4,4,5,0,0,10,719.16,Long,0
CUST03875,1,453.64,453.64,CASH,R029,CAB,6,173,436.21,27,10,11,2,1,0,8,453.64,Medium,0
CUST00869,1,1114.78,1114.78,CASH,R005,BIKE,1,389,1090.98,53,7,8,4,1,0,6,1114.78,Long,0
CUST04374,3,1476.35,4429.05,CARD,R024,AUTO,3,544,1374.49,59,3,5,6,2,0,8,1476.3500000000001,Long,0
CUST04641,4,885.21,3540.84,CARD,R022,BUS,30,278,780.99,32,8,9,6,3,0,21,885.21,Medium,0
CUST03843,1,1539.0,1539.0,CARD,R024,BIKE,1,544,1374.49,56,1,2,4,4,0,17,1539.0,Long,0
CUST04454,1,456.69,456.69,CASH,R015,BUS,45,133,405.08,23,2,3,3,5,0,12,456.69,Medium,0
CUST01105,3,1593.99,4781.97,WALLET,R004,CAB,5,618,1342.88,8,2,2,2,3,0,13,1593.99,Very Long,0
CUST04761,1,705.08,705.08,CARD,R014,BIKE,1,201,589.52,21,3,4,5,5,0,22,705.08,Medium,0
CUST04613,1,481.11,481.11,WALLET,R015,BUS,50,133,405.08,31,7,8,1,4,0,11,481.11,Medium,0
CUST02513,4,950.42,3801.68,NETBANKING,R028,BUS,40,242,810.65,48,12,2,1,0,0,13,950.42,Medium,0
CUST01734,2,851.2,1702.4,UPI,R023,CAB,5,385,883.19,9,6,6,5,0,0,13,851.2,Long,0
CUST02646,4,1249.2,4996.8,WALLET,R001,BUS,50,384,1072.45,49,4,5,6,6,0,14,1249.2,Long,0
CUST02400,3,388.64,1165.92,CARD,R030,BUS,40,112,391.56,30,6,7,3,5,0,7,388.64000000000004,Medium,0
CUST00551,1,1070.56,1070.56,NETBANKING,R009,BIKE,1,292,894.23,19,3,3,2,0,0,19,1070.56,Medium,1
CUST02334,1,1404.94,1404.94,WALLET,R004,CAB,4,618,1342.88,37,7,8,1,3,0,13,1404.94,Very Long,0
CUST02466,2,820.08,1640.16,CARD,R023,CAB,6,385,883.19,36,12,1,3,4,0,5,820.08,Long,0
CUST00379,1,1469.02,1469.02,CARD,R020,BUS,45,422,1269.64,15,5,6,4,5,0,10,1469.02,Long,1
CUST01340,1,1272.0,1272.0,UPI,R027,BIKE,1,599,1178.25,18,10,10,3,0,0,6,1272.0,Long,0
CUST04957,4,1701.81,6807.24,CARD,R026,BUS,45,546,1725.95,54,3,4,5,3,0,5,1701.81,Long,0
CUST02861,3,319.62,958.86,NETBANKING,R021,CAB,5,110,343.17,29,10,11,2,3,0,17,319.62,Medium,0
CUST04884,4,1779.93,7119.72,CASH,R011,BUS,45,531,1605.83,36,6,7,1,2,0,6,1779.93,Long,0
CUST01503,1,1025.37,1025.37,CASH,R001,BIKE,1,384,1072.45,36,7,8,3,4,0,7,1025.37,Long,0
CUST02398,2,1182.04,2364.08,CARD,R001,AUTO,3,384,1072.45,46,12,1,6,3,0,9,1182.04,Long,1
CUST02900,1,1247.47,1247.47,CASH,R027,BIKE,1,599,1178.25,29,5,6,2,3,0,16,1247.47,Long,0
CUST00581,1,1504.82,1504.82,WALLET,R016,BIKE,1,523,1357.24,19,2,2,0,5,0,6,1504.82,Long,1
CUST02563,1,1602.84,1602.84,NETBANKING,R024,BIKE,1,544,1374.49,14,7,7,3,3,0,17,1602.84,Long,0
