customer_id,total_bookings,total_tickets,total_revenue,first_booking_date,last_booking_date,average_booking_value,average_ticket_price,lifetime_days,lifetime_months,purchase_frequency,historical_clv,monthly_revenue,projected_12_month_clv,customer_value_segment,revenue_rank,clv_rank
CUST00516,3,7,6817.14,2025-09-09,2026-10-01,2272.38,999.7733333333334,387,12.9,0.23255813953488372,6817.14,528.4604651162791,6341.52558139535,High Value,2308,2308
CUST02937,5,7,6815.530000000001,2025-02-28,2026-05-17,1363.1060000000002,898.4780000000001,443,14.766666666666667,0.3386004514672686,6815.530000000001,461.54830699774266,5538.579683972912,High Value,2309,2309
CUST02496,3,7,6812.62,2025-05-24,2025-07-25,2270.8733333333334,691.6999999999999,62,2.066666666666667,1.4516129032258063,6812.62,3296.429032258064,39557.14838709677,High Value,2310,2310
CUST01798,2,5,6812.049999999999,2025-03-23,2026-02-09,3406.0249999999996,1375.235,323,10.766666666666667,0.18575851393188852,6812.049999999999,632.6981424148605,7592.377708978326,High Value,2311,2311
CUST03343,4,7,6810.780000000001,2025-01-06,2026-12-18,1702.6950000000002,934.1925000000001,711,23.7,0.16877637130801687,6810.780000000001,287.3746835443038,3448.496202531646,High Value,2312,2312
CUST01383,4,9,6806.31,2025-03-06,2026-05-20,1701.5775,748.395,440,14.666666666666666,0.27272727272727276,6806.31,464.06659090909096,5568.799090909091,High Value,2313,2313
CUST04991,1,5,6799.45,2026-02-18,2026-02-18,6799.45,1359.89,0,0.0,1.0,6799.45,6799.45,81593.4,High Value,2314,2314
CUST00558,3,5,6799.4,2026-02-09,2026-08-07,2266.4666666666667,1192.1533333333334,179,5.966666666666667,0.5027932960893855,6799.4,1139.5642458100558,13674.77094972067,High Value,2315,2315
CUST01428,2,4,6799.13,2025-06-24,2026-09-01,3399.565,1579.355,434,14.466666666666667,0.1382488479262673,6799.13,469.98594470046083,5639.83133640553,High Value,2316,2316
CUST04962,3,7,6797.389999999999,2024-11-26,2026-03-04,2265.7966666666666,1076.9233333333334,463,15.433333333333334,0.19438444924406048,6797.389999999999,440.435637149028,5285.227645788336,High Value,2317,2317
CUST01072,2,8,6796.98,2025-02-11,2026-11-20,3398.49,923.95,647,21.566666666666666,0.09273570324574962,6796.98,315.16136012364757,3781.936321483771,High Value,2318,2318
CUST01140,2,5,6793.280000000001,2025-04-18,2026-04-03,3396.6400000000003,984.7750000000001,350,11.666666666666666,0.17142857142857143,6793.280000000001,582.281142857143,6987.373714285715,High Value,2319,2319
CUST00800,2,7,6789.31,2025-05-27,2026-10-10,3394.655,970.935,501,16.7,0.11976047904191617,6789.31,406.545508982036,4878.546107784432,High Value,2320,2320
CUST00089,2,7,6782.610000000001,2025-01-31,2025-08-28,3391.3050000000003,946.095,209,6.966666666666667,0.28708133971291866,6782.610000000001,973.5803827751197,11682.964593301436,High Value,2321,2321
CUST02904,3,8,6777.79,2025-06-07,2025-11-15,2259.2633333333333,814.6433333333333,161,5.366666666666666,0.5590062111801243,6777.79,1262.9422360248448,15155.306832298138,High Value,2322,2322
CUST01829,2,5,6772.84,2026-09-01,2026-09-27,3386.42,1264.9,26,0.8666666666666667,2.0,6772.84,6772.84,81274.08,High Value,2323,2323
CUST01434,4,7,6771.42,2025-09-26,2026-08-09,1692.855,961.865,317,10.566666666666666,0.37854889589905366,6771.42,640.8283911671924,7689.940694006309,High Value,2324,2324
CUST02197,5,8,6770.14,2025-07-17,2026-09-25,1354.028,883.624,435,14.5,0.3448275862068966,6770.14,466.90620689655174,5602.874482758621,High Value,2325,2325
CUST00838,3,6,6769.02,2025-05-15,2026-05-31,2256.34,952.0600000000001,381,12.7,0.2362204724409449,6769.02,532.9937007874016,6395.9244094488195,High Value,2326,2326
CUST00600,2,5,6767.35,2026-01-09,2026-02-11,3383.675,1019.345,33,1.1,1.8181818181818181,6767.35,6152.136363636363,73825.63636363635,High Value,2327,2327
CUST01041,3,6,6767.2,2024-12-28,2026-02-19,2255.733333333333,1193.84,418,13.933333333333334,0.21531100478468898,6767.2,485.6842105263158,5828.210526315789,High Value,2328,2328
CUST04478,3,7,6765.650000000001,2025-08-13,2026-05-31,2255.2166666666667,1005.0566666666667,291,9.7,0.30927835051546393,6765.650000000001,697.4896907216496,8369.876288659794,High Value,2329,2329
CUST03466,2,6,6765.27,2025-03-13,2025-06-29,3382.635,1152.1950000000002,108,3.6,0.5555555555555556,6765.27,1879.2416666666668,22550.9,High Value,2330,2330
CUST04313,2,5,6763.64,2025-01-13,2025-10-11,3381.82,1137.49,271,9.033333333333333,0.22140221402214022,6763.64,748.7424354243543,8984.909225092251,High Value,2331,2331
CUST03174,4,7,6762.26,2025-01-12,2025-06-10,1690.565,1076.905,149,4.966666666666667,0.8053691275167785,6762.26,1361.5288590604027,16338.346308724833,High Value,2332,2332
CUST03285,5,9,6761.05,2025-01-12,2025-11-16,1352.21,650.326,308,10.266666666666667,0.48701298701298695,6761.05,658.5438311688312,7902.5259740259735,High Value,2333,2333
CUST01338,3,6,6753.86,2025-01-12,2026-01-29,2251.2866666666664,922.87,382,12.733333333333333,0.23560209424083772,6753.86,530.4078534031414,6364.894240837697,High Value,2334,2334
CUST04370,5,9,6751.89,2025-04-03,2026-07-01,1350.3780000000002,867.49,454,15.133333333333333,0.3303964757709251,6751.89,446.16013215859033,5353.921585903084,High Value,2335,2335
CUST04432,3,8,6751.32,2025-06-12,2026-04-14,2250.44,837.5833333333334,306,10.2,0.29411764705882354,6751.32,661.8941176470588,7942.729411764705,High Value,2336,2336
CUST03828,2,5,6750.799999999999,2025-05-02,2025-06-26,3375.3999999999996,1198.75,55,1.8333333333333333,1.090909090909091,6750.799999999999,3682.254545454545,44187.05454545454,High Value,2337,2337
CUST03080,3,5,6749.539999999999,2025-09-15,2026-08-16,2249.8466666666664,1176.5266666666666,335,11.166666666666666,0.26865671641791045,6749.539999999999,604.4364179104477,7253.237014925373,High Value,2338,2338
CUST04851,2,4,6745.98,2025-11-02,2026-02-27,3372.99,1487.62,117,3.9,0.5128205128205129,6745.98,1729.7384615384615,20756.861538461537,High Value,2339,2339
CUST00862,5,8,6744.12,2025-07-15,2026-11-29,1348.824,1033.058,502,16.733333333333334,0.298804780876494,6744.12,403.03505976095613,4836.420717131474,High Value,2340,2340
CUST01034,5,8,6743.94,2025-04-26,2026-09-01,1348.788,1118.766,493,16.433333333333334,0.3042596348884381,6743.94,410.38174442190666,4924.58093306288,High Value,2341,2341
CUST01209,3,6,6733.9800000000005,2024-12-15,2026-06-22,2244.6600000000003,1080.3866666666665,554,18.466666666666665,0.1624548736462094,6733.9800000000005,364.6559566787004,4375.871480144405,High Value,2342,2342
CUST02071,4,6,6724.070000000001,2025-08-20,2026-11-04,1681.0175000000002,1164.5725,441,14.7,0.272108843537415,6724.070000000001,457.4197278911565,5489.036734693878,High Value,2343,2343
CUST02519,3,7,6723.6,2025-03-17,2026-09-01,2241.2000000000003,1131.3566666666666,533,17.766666666666666,0.16885553470919326,6723.6,378.43902439024396,4541.2682926829275,High Value,2344,2344
CUST03591,2,7,6722.889999999999,2025-01-21,2026-10-12,3361.4449999999997,890.18,629,20.966666666666665,0.09538950715421304,6722.889999999999,320.64658187599366,3847.758982511924,High Value,2345,2345
CUST00868,4,7,6722.66,2025-09-13,2026-03-28,1680.665,852.05,196,6.533333333333333,0.6122448979591837,6722.66,1028.9785714285715,12347.742857142857,High Value,2346,2346
CUST03666,4,13,6720.049999999999,2025-06-03,2026-05-16,1680.0124999999998,551.565,347,11.566666666666666,0.345821325648415,6720.049999999999,580.9841498559077,6971.809798270893,High Value,2347,2347
CUST01873,2,5,6711.0,2025-01-20,2025-03-25,3355.5,1253.83,64,2.1333333333333333,0.9375,6711.0,3145.78125,37749.375,High Value,2348,2348
CUST00836,5,8,6709.2300000000005,2025-01-06,2025-10-05,1341.846,826.7279999999998,272,9.066666666666666,0.5514705882352942,6709.2300000000005,739.9886029411765,8879.863235294119,High Value,2349,2349
CUST01275,5,10,6702.36,2025-01-08,2026-07-23,1340.472,715.76,561,18.7,0.26737967914438504,6702.36,358.4149732620321,4300.979679144385,High Value,2350,2350
CUST00747,3,6,6701.6900000000005,2025-02-05,2025-07-18,2233.896666666667,1066.8866666666665,163,5.433333333333334,0.5521472392638036,6701.6900000000005,1233.4398773006135,14801.278527607363,High Value,2351,2351
CUST02869,3,6,6697.36,2025-09-07,2026-08-09,2232.4533333333334,812.6333333333332,336,11.2,0.26785714285714285,6697.36,597.9785714285714,7175.742857142857,High Value,2352,2352
CUST00851,3,7,6697.01,2024-11-24,2025-10-02,2232.3366666666666,965.3033333333333,312,10.4,0.28846153846153844,6697.01,643.9432692307693,7727.319230769232,High Value,2353,2353
CUST02467,5,6,6696.63,2024-12-15,2026-05-17,1339.326,1138.742,518,17.266666666666666,0.2895752895752896,6696.63,387.8357142857143,4654.028571428571,High Value,2354,2354
CUST03534,3,5,6692.530000000001,2026-02-08,2026-07-25,2230.8433333333337,1389.5033333333333,167,5.566666666666666,0.5389221556886228,6692.530000000001,1202.250898203593,14427.010778443115,High Value,2355,2355
CUST02764,2,6,6687.57,2026-02-03,2026-09-11,3343.785,1114.595,220,7.333333333333333,0.27272727272727276,6687.57,911.9413636363637,10943.296363636364,High Value,2356,2356
CUST00056,4,7,6678.88,2025-02-08,2026-08-16,1669.72,1042.99,554,18.466666666666665,0.21660649819494587,6678.88,361.672202166065,4340.06642599278,High Value,2357,2357
CUST02218,3,6,6675.29,2025-07-10,2025-09-11,2225.096666666667,1150.3533333333332,63,2.1,1.4285714285714286,6675.29,3178.7095238095235,38144.51428571428,High Value,2358,2358
CUST00709,4,5,6674.94,2025-03-24,2026-07-02,1668.735,1347.5825,465,15.5,0.25806451612903225,6674.94,430.64129032258063,5167.695483870968,High Value,2359,2359
CUST02514,5,8,6671.8,2025-01-02,2026-05-09,1334.3600000000001,880.192,492,16.4,0.30487804878048785,6671.8,406.81707317073176,4881.804878048781,High Value,2360,2360
CUST01418,2,6,6671.040000000001,2025-11-13,2026-09-09,3335.5200000000004,1111.84,300,10.0,0.2,6671.040000000001,667.104,8005.2480000000005,High Value,2361,2361
CUST04359,3,5,6669.78,2025-08-24,2026-05-31,2223.2599999999998,1069.2066666666667,280,9.333333333333334,0.3214285714285714,6669.78,714.6192857142856,8575.431428571428,High Value,2362,2362
CUST04380,4,7,6667.25,2024-12-06,2025-05-29,1666.8125,1061.4575,174,5.8,0.6896551724137931,6667.25,1149.5258620689656,13794.310344827587,High Value,2363,2363
CUST01721,2,6,6655.860000000001,2025-11-01,2026-08-20,3327.9300000000003,1109.31,292,9.733333333333333,0.20547945205479454,6655.860000000001,683.8212328767124,8205.85479452055,High Value,2364,2364
CUST00586,3,6,6653.339999999999,2025-09-21,2026-09-04,2217.7799999999997,1180.95,348,11.6,0.25862068965517243,6653.339999999999,573.5637931034482,6882.765517241379,High Value,2365,2365
CUST02879,3,7,6651.84,2025-01-06,2026-01-28,2217.28,1191.4466666666667,387,12.9,0.23255813953488372,6651.84,515.646511627907,6187.758139534884,High Value,2366,2366
CUST03256,2,6,6650.1900000000005,2025-06-14,2026-02-09,3325.0950000000003,1193.475,240,8.0,0.25,6650.1900000000005,831.2737500000001,9975.285,High Value,2367,2367
CUST02346,3,8,6649.6,2026-08-30,2026-11-30,2216.5333333333333,750.6733333333333,92,3.066666666666667,0.9782608695652173,6649.6,2168.3478260869565,26020.17391304348,High Value,2368,2368
CUST03789,3,5,6649.139999999999,2025-06-17,2026-03-27,2216.3799999999997,1259.0866666666668,283,9.433333333333334,0.31802120141342755,6649.139999999999,704.8558303886925,8458.26996466431,High Value,2369,2369
CUST00755,4,11,6647.77,2024-12-04,2026-07-20,1661.9425,683.735,593,19.766666666666666,0.20236087689713322,6647.77,336.3121416526139,4035.7456998313664,High Value,2370,2370
CUST02341,4,8,6646.9400000000005,2025-08-12,2026-10-07,1661.7350000000001,980.335,421,14.033333333333333,0.2850356294536817,6646.9400000000005,473.6536817102138,5683.844180522566,High Value,2371,2371
CUST03376,5,9,6646.65,2025-03-19,2026-03-24,1329.33,822.458,370,12.333333333333334,0.4054054054054054,6646.65,538.9175675675675,6467.010810810811,High Value,2372,2372
CUST00026,3,8,6645.96,2025-01-18,2026-11-17,2215.32,855.7433333333333,668,22.266666666666666,0.1347305389221557,6645.96,298.47125748503,3581.6550898203595,High Value,2373,2373
CUST01686,4,6,6641.25,2025-02-11,2026-06-27,1660.3125,1036.055,501,16.7,0.23952095808383234,6641.25,397.6796407185629,4772.1556886227545,High Value,2374,2374
CUST01169,3,7,6639.71,2025-05-11,2026-06-05,2213.2366666666667,904.89,390,13.0,0.23076923076923078,6639.71,510.74692307692305,6128.963076923077,High Value,2375,2375
CUST03464,2,5,6637.38,2025-05-20,2025-11-10,3318.69,1319.3000000000002,174,5.8,0.3448275862068966,6637.38,1144.3758620689655,13732.510344827586,High Value,2376,2376
CUST00844,4,11,6636.61,2025-11-06,2026-09-19,1659.1525,680.54,317,10.566666666666666,0.37854889589905366,6636.61,628.0703470031546,7536.844164037855,High Value,2377,2377
CUST04944,2,7,6635.58,2025-07-31,2026-01-06,3317.79,999.075,159,5.3,0.37735849056603776,6635.58,1251.9962264150943,15023.95471698113,High Value,2378,2378
CUST04602,5,8,6633.41,2024-12-27,2026-09-22,1326.682,803.106,634,21.133333333333333,0.23659305993690852,6633.41,313.88375394321764,3766.6050473186115,High Value,2379,2379
CUST01288,5,7,6630.5,2024-11-23,2026-09-06,1326.1,1113.882,652,21.733333333333334,0.2300613496932515,6630.5,305.08435582822085,3661.01226993865,High Value,2380,2380
CUST04780,2,6,6629.8,2026-05-16,2026-07-08,3314.9,1033.96,53,1.7666666666666666,1.1320754716981132,6629.8,3752.7169811320755,45032.60377358491,High Value,2381,2381
CUST00989,3,7,6625.6900000000005,2026-02-17,2026-05-28,2208.5633333333335,1189.0233333333333,100,3.3333333333333335,0.8999999999999999,6625.6900000000005,1987.707,23852.484,High Value,2382,2382
CUST00622,2,9,6625.51,2026-03-10,2026-07-21,3312.755,708.425,133,4.433333333333334,0.45112781954887216,6625.51,1494.475939849624,17933.711278195486,High Value,2383,2383
CUST03373,4,8,6622.57,2025-04-24,2026-07-01,1655.6425,858.1375,433,14.433333333333334,0.27713625866050806,6622.57,458.8385681293302,5506.062817551962,High Value,2384,2384
CUST03539,4,9,6622.46,2025-02-10,2025-08-29,1655.615,698.3075,200,6.666666666666667,0.6,6622.46,993.3689999999999,11920.428,High Value,2385,2385
CUST03800,3,7,6619.09,2025-01-03,2026-03-10,2206.3633333333332,1162.8566666666666,431,14.366666666666667,0.2088167053364269,6619.09,460.7255220417633,5528.70626450116,High Value,2386,2386
CUST03405,3,8,6618.78,2025-05-19,2025-10-06,2206.2599999999998,744.5266666666666,140,4.666666666666667,0.6428571428571428,6618.78,1418.31,17019.72,High Value,2387,2387
CUST02760,3,7,6615.669999999999,2024-12-23,2025-03-23,2205.223333333333,692.9833333333332,90,3.0,1.0,6615.669999999999,2205.223333333333,26462.679999999993,High Value,2388,2388
CUST00949,4,6,6610.67,2025-08-12,2025-12-06,1652.6675,1202.6925,116,3.8666666666666667,1.0344827586206897,6610.67,1709.6560344827585,20515.872413793102,High Value,2389,2389
CUST04492,4,6,6603.17,2025-03-07,2025-11-07,1650.7925,1130.4850000000001,245,8.166666666666666,0.489795918367347,6603.17,808.5514285714287,9702.617142857143,High Value,2390,2390
CUST00284,3,6,6602.38,2025-01-20,2026-04-20,2200.7933333333335,1100.3966666666668,455,15.166666666666666,0.19780219780219782,6602.38,435.3217582417583,5223.8610989010995,High Value,2391,2391
CUST03895,4,6,6602.12,2025-08-06,2026-07-09,1650.53,1083.46,337,11.233333333333333,0.3560830860534125,6602.12,587.725816023739,7052.709792284868,High Value,2392,2392
CUST01684,3,7,6599.58,2025-02-12,2025-11-05,2199.86,809.0066666666667,266,8.866666666666667,0.3383458646616541,6599.58,744.3135338345865,8931.762406015037,High Value,2393,2393
CUST01384,3,8,6598.0,2024-12-25,2025-01-25,2199.3333333333335,1005.23,31,1.0333333333333334,2.9032258064516125,6598.0,6385.16129032258,76621.93548387096,High Value,2394,2394
CUST03978,3,5,6595.610000000001,2025-02-16,2026-03-30,2198.536666666667,1259.6833333333334,407,13.566666666666666,0.22113022113022113,6595.610000000001,486.1628992628993,5833.954791154792,High Value,2395,2395
CUST03330,3,6,6591.89,2025-07-05,2026-11-17,2197.2966666666666,1110.8833333333334,500,16.666666666666668,0.18,6591.89,395.5134,4746.1608,High Value,2396,2396
CUST02644,3,6,6590.94,2026-03-30,2026-08-16,2196.98,1025.09,139,4.633333333333334,0.6474820143884892,6590.94,1422.5050359712227,17070.060431654674,High Value,2397,2397
CUST01816,2,7,6586.53,2026-02-10,2026-12-13,3293.265,1121.355,306,10.2,0.19607843137254904,6586.53,645.7382352941177,7748.858823529412,High Value,2398,2398
CUST01497,4,7,6585.68,2025-01-26,2026-08-18,1646.42,848.4025,569,18.966666666666665,0.210896309314587,6585.68,347.2239015817224,4166.686818980668,High Value,2399,2399
CUST02353,4,7,6585.66,2025-02-24,2026-04-03,1646.415,843.8775,403,13.433333333333334,0.2977667493796526,6585.66,490.2476426799007,5882.971712158808,High Value,2400,2400
CUST02701,2,6,6584.780000000001,2025-04-08,2026-01-10,3292.3900000000003,1165.075,277,9.233333333333333,0.21660649819494587,6584.780000000001,713.1530685920579,8557.836823104695,High Value,2401,2401
CUST04293,3,7,6580.33,2025-10-20,2026-09-30,2193.443333333333,839.5033333333334,345,11.5,0.2608695652173913,6580.33,572.2026086956522,6866.431304347827,High Value,2402,2402
CUST02315,2,5,6579.87,2025-05-29,2025-10-04,3289.935,1242.855,128,4.266666666666667,0.46875,6579.87,1542.15703125,18505.884375,Medium Value,2403,2403
CUST01812,4,7,6576.29,2025-02-02,2026-08-29,1644.0725,1031.295,573,19.1,0.20942408376963348,6576.29,344.3083769633508,4131.700523560209,Medium Value,2404,2404
CUST02805,3,7,6575.19,2025-04-02,2025-11-27,2191.73,836.89,239,7.966666666666667,0.37656903765690375,6575.19,825.3376569037656,9904.051882845188,Medium Value,2405,2405
CUST04472,4,6,6571.55,2025-05-10,2026-02-03,1642.8875,1339.8125,269,8.966666666666667,0.44609665427509293,6571.55,732.8866171003717,8794.63940520446,Medium Value,2406,2406
CUST02288,3,7,6570.62,2025-10-15,2026-11-04,2190.2066666666665,1030.29,385,12.833333333333334,0.23376623376623376,6570.62,511.9963636363636,6143.956363636363,Medium Value,2407,2407
CUST04800,5,8,6570.27,2025-05-06,2025-12-13,1314.054,877.6940000000001,221,7.366666666666666,0.6787330316742082,6570.27,891.89185520362,10702.70226244344,Medium Value,2408,2408
CUST00487,4,8,6568.5599999999995,2025-07-12,2026-09-27,1642.1399999999999,903.105,442,14.733333333333333,0.2714932126696833,6568.5599999999995,445.8298642533937,5349.958371040724,Medium Value,2409,2409
CUST00960,4,8,6565.63,2025-09-19,2026-05-01,1641.4075,818.6825,224,7.466666666666667,0.5357142857142857,6565.63,879.3254464285715,10551.905357142858,Medium Value,2410,2410
CUST01210,5,8,6564.2,2025-01-15,2025-10-24,1312.84,771.2239999999999,282,9.4,0.5319148936170213,6564.2,698.3191489361702,8379.829787234043,Medium Value,2411,2411
CUST04398,4,7,6563.11,2025-01-16,2026-10-06,1640.7775,974.5025,628,20.933333333333334,0.19108280254777069,6563.11,313.5243630573248,3762.292356687898,Medium Value,2412,2412
CUST04734,5,8,6562.95,2024-11-29,2026-09-23,1312.59,907.99,663,22.1,0.2262443438914027,6562.95,296.96606334841624,3563.592760180995,Medium Value,2413,2413
CUST03612,4,6,6560.860000000001,2024-11-25,2026-07-18,1640.2150000000001,1173.415,600,20.0,0.2,6560.860000000001,328.043,3936.516,Medium Value,2414,2414
CUST00432,3,6,6554.68,2025-04-19,2026-01-28,2184.8933333333334,849.7033333333334,284,9.466666666666667,0.31690140845070425,6554.68,692.3957746478874,8308.749295774649,Medium Value,2415,2415
CUST03762,3,6,6551.54,2024-12-23,2026-11-21,2183.846666666667,998.2933333333334,698,23.266666666666666,0.12893982808022922,6551.54,281.58481375358167,3379.01776504298,Medium Value,2416,2416
CUST00509,4,10,6549.78,2025-04-03,2025-12-28,1637.445,560.3575,269,8.966666666666667,0.44609665427509293,6549.78,730.4587360594795,8765.504832713754,Medium Value,2417,2417
CUST03886,5,10,6544.68,2025-06-12,2026-09-21,1308.9360000000001,760.2360000000001,466,15.533333333333333,0.3218884120171674,6544.68,421.33133047210305,5055.975965665237,Medium Value,2418,2418
CUST03066,4,6,6541.5,2025-06-11,2026-10-04,1635.375,999.665,480,16.0,0.25,6541.5,408.84375,4906.125,Medium Value,2419,2419
CUST00018,2,9,6536.77,2025-10-17,2026-02-18,3268.385,757.02,124,4.133333333333334,0.48387096774193544,6536.77,1581.4766129032257,18977.719354838708,Medium Value,2420,2420
CUST03561,3,10,6535.75,2025-02-12,2025-12-11,2178.5833333333335,624.57,302,10.066666666666666,0.2980132450331126,6535.75,649.2466887417219,7790.960264900663,Medium Value,2421,2421
CUST01032,4,6,6533.55,2025-11-24,2026-08-22,1633.3875,1020.6600000000001,271,9.033333333333333,0.44280442804428044,6533.55,723.2712177121772,8679.254612546127,Medium Value,2422,2422
CUST00414,4,7,6529.59,2025-01-25,2026-08-09,1632.3975,870.4575,561,18.7,0.21390374331550802,6529.59,349.175935828877,4190.111229946524,Medium Value,2423,2423
CUST02875,4,8,6529.58,2025-05-09,2026-06-26,1632.395,826.03,413,13.766666666666667,0.29055690072639223,6529.58,474.30363196125904,5691.6435835351085,Medium Value,2424,2424
CUST03265,4,8,6525.58,2025-07-27,2026-10-25,1631.395,781.85,455,15.166666666666666,0.26373626373626374,6525.58,430.258021978022,5163.096263736264,Medium Value,2425,2425
CUST01187,3,5,6517.88,2025-07-10,2026-11-04,2172.6266666666666,1338.3533333333332,482,16.066666666666666,0.18672199170124482,6517.88,405.6771784232365,4868.126141078838,Medium Value,2426,2426
CUST02318,4,9,6514.92,2025-01-04,2026-07-05,1628.73,958.7524999999999,547,18.233333333333334,0.21937842778793418,6514.92,357.308226691042,4287.698720292505,Medium Value,2427,2427
CUST03503,4,6,6513.87,2025-04-12,2026-07-23,1628.4675,1083.4025000000001,467,15.566666666666666,0.2569593147751606,6513.87,418.44989293361886,5021.398715203426,Medium Value,2428,2428
CUST04373,4,8,6513.099999999999,2024-11-18,2026-09-13,1628.2749999999999,808.9275,664,22.133333333333333,0.18072289156626506,6513.099999999999,294.26656626506025,3531.198795180723,Medium Value,2429,2429
CUST02322,3,7,6512.91,2025-09-09,2026-06-05,2170.97,1022.6633333333333,269,8.966666666666667,0.3345724907063197,6512.91,726.3468401486989,8716.162081784387,Medium Value,2430,2430
CUST01281,5,9,6507.78,2025-02-01,2026-03-27,1301.556,953.592,419,13.966666666666667,0.35799522673031026,6507.78,465.9508353221957,5591.410023866349,Medium Value,2431,2431
CUST01987,3,7,6503.54,2025-08-18,2026-09-04,2167.846666666667,958.0866666666667,382,12.733333333333333,0.23560209424083772,6503.54,510.7492146596859,6128.99057591623,Medium Value,2432,2432
CUST01114,3,9,6490.5599999999995,2025-06-01,2026-11-15,2163.52,721.1733333333333,532,17.733333333333334,0.16917293233082706,6490.5599999999995,366.0090225563909,4392.108270676691,Medium Value,2433,2433
CUST03009,2,5,6487.51,2025-05-09,2026-08-20,3243.755,1214.385,468,15.6,0.12820512820512822,6487.51,415.86602564102566,4990.392307692307,Medium Value,2434,2434
CUST02794,1,4,6485.2,2026-01-19,2026-01-19,6485.2,1621.3,0,0.0,1.0,6485.2,6485.2,77822.4,Medium Value,2435,2435
CUST00098,3,8,6478.58,2024-12-10,2026-03-10,2159.5266666666666,764.6700000000001,455,15.166666666666666,0.19780219780219782,6478.58,427.1591208791209,5125.90945054945,Medium Value,2436,2436
CUST01675,4,11,6473.72,2025-06-24,2026-03-14,1618.43,720.1475,263,8.766666666666667,0.4562737642585551,6473.72,738.4471482889734,8861.36577946768,Medium Value,2437,2437
CUST01489,2,6,6473.47,2024-12-24,2026-08-07,3236.735,1094.0349999999999,591,19.7,0.10152284263959391,6473.47,328.602538071066,3943.2304568527925,Medium Value,2438,2438
CUST00310,3,7,6472.25,2026-04-05,2026-07-11,2157.4166666666665,973.4966666666666,97,3.2333333333333334,0.9278350515463918,6472.25,2001.7268041237112,24020.721649484534,Medium Value,2439,2439
CUST03022,4,11,6470.85,2025-01-15,2026-08-12,1617.7125,610.1700000000001,574,19.133333333333333,0.20905923344947736,6470.85,338.19773519163766,4058.372822299652,Medium Value,2440,2440
CUST00241,3,5,6468.23,2024-12-30,2026-08-11,2156.0766666666664,1394.8633333333335,589,19.633333333333333,0.15280135823429541,6468.23,329.4514431239389,3953.4173174872667,Medium Value,2441,2441
CUST00320,4,5,6467.44,2025-05-13,2026-08-22,1616.86,1320.1525,466,15.533333333333333,0.2575107296137339,6467.44,416.35879828326176,4996.305579399141,Medium Value,2442,2442
CUST04375,4,7,6462.8,2025-03-03,2026-10-11,1615.7,946.145,587,19.566666666666666,0.20442930153321975,6462.8,330.2964224872232,3963.557069846678,Medium Value,2443,2443
CUST03366,2,5,6461.55,2024-12-23,2025-12-29,3230.775,1137.165,371,12.366666666666667,0.16172506738544473,6461.55,522.4973045822103,6269.9676549865235,Medium Value,2444,2444
CUST02281,3,7,6459.02,2025-02-02,2025-05-14,2153.0066666666667,949.3766666666667,101,3.3666666666666667,0.8910891089108911,6459.02,1918.520792079208,23022.249504950494,Medium Value,2445,2445
CUST02707,3,4,6458.06,2025-01-06,2025-07-10,2152.686666666667,1607.8500000000001,185,6.166666666666667,0.48648648648648646,6458.06,1047.2529729729729,12567.035675675674,Medium Value,2446,2446
CUST02549,3,6,6457.84,2024-12-31,2026-02-28,2152.6133333333332,1076.3066666666666,424,14.133333333333333,0.21226415094339623,6457.84,456.922641509434,5483.071698113208,Medium Value,2447,2447
CUST01402,4,7,6457.21,2025-02-23,2026-09-15,1614.3025,1095.07,569,18.966666666666665,0.210896309314587,6457.21,340.4504393673111,4085.4052724077333,Medium Value,2448,2448
CUST00570,2,5,6455.79,2025-07-28,2025-09-06,3227.895,1395.75,40,1.3333333333333333,1.5,6455.79,4841.842500000001,58102.11000000001,Medium Value,2449,2449
CUST04946,3,5,6454.6900000000005,2025-04-21,2026-03-01,2151.5633333333335,1337.8533333333335,314,10.466666666666667,0.28662420382165604,6454.6900000000005,616.6901273885351,7400.281528662421,Medium Value,2450,2450
CUST01976,1,4,6444.32,2026-10-02,2026-10-02,6444.32,1611.08,0,0.0,1.0,6444.32,6444.32,77331.84,Medium Value,2451,2451
CUST02283,2,6,6441.98,2026-02-10,2026-08-28,3220.99,1111.13,199,6.633333333333334,0.3015075376884422,6441.98,971.1527638190953,11653.833165829143,Medium Value,2452,2452
CUST03697,5,6,6434.74,2024-12-02,2026-08-20,1286.9479999999999,1034.924,626,20.866666666666667,0.23961661341853036,6434.74,308.37412140575077,3700.4894568690092,Medium Value,2453,2453
CUST02168,3,8,6434.7,2025-03-15,2026-06-02,2144.9,927.02,444,14.8,0.2027027027027027,6434.7,434.777027027027,5217.324324324323,Medium Value,2454,2454
CUST00918,2,7,6432.139999999999,2025-01-06,2026-08-13,3216.0699999999997,902.645,584,19.466666666666665,0.10273972602739727,6432.139999999999,330.4181506849315,3965.017808219178,Medium Value,2455,2455
CUST03683,3,7,6425.58,2025-05-23,2025-12-27,2141.86,946.42,218,7.266666666666667,0.41284403669724773,6425.58,884.254128440367,10611.049541284405,Medium Value,2456,2456
CUST03101,3,7,6422.91,2025-09-18,2026-08-21,2140.97,1012.0366666666667,337,11.233333333333333,0.26706231454005935,6422.91,571.7724035608309,6861.268842729971,Medium Value,2457,2457
