customer_id,total_bookings,cancelled_bookings,confirmed_bookings,total_booking_value,cancelled_value,cancellation_rate,frequent_canceller
CUST00159,1,0,1,2277.42,0.0,0.0,False
CUST00160,3,0,3,7912.39,0.0,0.0,False
CUST00161,1,0,1,728.4,0.0,0.0,False
CUST00162,5,0,5,9963.029999999999,0.0,0.0,False
CUST00163,5,0,4,9961.86,0.0,0.0,False
CUST00165,4,0,3,6856.2,0.0,0.0,False
CUST00166,3,0,3,3414.75,0.0,0.0,False
CUST00167,3,0,3,10961.85,0.0,0.0,False
CUST00168,5,0,4,13939.29,0.0,0.0,False
CUST00171,6,0,5,12721.65,0.0,0.0,False
CUST00173,4,0,4,9173.18,0.0,0.0,False
CUST00175,5,0,4,11017.96,0.0,0.0,False
CUST00176,1,0,1,2583.51,0.0,0.0,False
CUST00177,1,0,1,1284.61,0.0,0.0,False
CUST00178,2,0,2,2469.45,0.0,0.0,False
CUST00180,6,0,6,18924.510000000002,0.0,0.0,False
CUST00181,6,0,6,16510.26,0.0,0.0,False
CUST00182,1,0,1,442.01,0.0,0.0,False
CUST00186,2,0,2,3939.76,0.0,0.0,False
CUST00187,3,0,3,8162.34,0.0,0.0,False
CUST00188,4,0,4,6144.91,0.0,0.0,False
CUST00194,2,0,2,2910.25,0.0,0.0,False
CUST00196,2,0,2,4263.73,0.0,0.0,False
CUST00197,1,0,1,1968.65,0.0,0.0,False
CUST00198,4,0,4,15284.68,0.0,0.0,False
CUST00200,5,0,5,10316.93,0.0,0.0,False
CUST00201,4,0,4,5326.26,0.0,0.0,False
CUST00205,4,0,4,13477.099999999999,0.0,0.0,False
CUST00206,9,0,9,11649.69,0.0,0.0,False
CUST00208,3,0,3,8943.17,0.0,0.0,False
CUST00209,6,0,6,8585.57,0.0,0.0,False
CUST00210,1,0,1,4983.75,0.0,0.0,False
CUST00211,1,0,1,5823.84,0.0,0.0,False
CUST00213,1,0,1,5793.09,0.0,0.0,False
CUST00214,5,0,3,6170.8099999999995,0.0,0.0,False
CUST00215,3,0,3,5213.26,0.0,0.0,False
CUST00217,6,0,6,10030.77,0.0,0.0,False
CUST00218,6,0,5,16691.86,0.0,0.0,False
CUST00221,1,0,1,2675.16,0.0,0.0,False
CUST00226,3,0,3,5943.45,0.0,0.0,False
CUST00228,5,0,5,10068.11,0.0,0.0,False
CUST00233,3,0,3,4103.530000000001,0.0,0.0,False
CUST00235,4,0,4,7298.43,0.0,0.0,False
CUST00236,6,0,5,11917.27,0.0,0.0,False
CUST00237,4,0,4,5235.799999999999,0.0,0.0,False
CUST00238,2,0,2,4570.25,0.0,0.0,False
CUST00240,5,0,5,5020.27,0.0,0.0,False
CUST00241,4,0,3,10309.73,0.0,0.0,False
CUST00243,5,0,5,11524.45,0.0,0.0,False
CUST00246,2,0,2,2860.8999999999996,0.0,0.0,False
CUST00249,2,0,2,4025.4300000000003,0.0,0.0,False
CUST00251,3,0,3,3705.6099999999997,0.0,0.0,False
CUST00252,5,0,5,17309.76,0.0,0.0,False
CUST00253,4,0,4,6062.17,0.0,0.0,False
CUST00254,3,0,3,5384.799999999999,0.0,0.0,False
CUST00255,2,0,2,3995.7200000000003,0.0,0.0,False
CUST00256,3,0,3,3496.12,0.0,0.0,False
CUST00260,4,0,3,5670.05,0.0,0.0,False
CUST00263,6,0,6,15677.36,0.0,0.0,False
CUST00266,6,0,4,12284.42,0.0,0.0,False
CUST00271,2,0,2,4164.78,0.0,0.0,False
CUST00272,1,0,1,1608.53,0.0,0.0,False
CUST00274,1,0,1,1136.81,0.0,0.0,False
CUST00275,4,0,4,4088.7,0.0,0.0,False
CUST00276,2,0,2,3426.3799999999997,0.0,0.0,False
CUST00278,1,0,1,1382.76,0.0,0.0,False
CUST00279,3,0,3,6404.57,0.0,0.0,False
CUST00280,5,0,5,9270.59,0.0,0.0,False
CUST00281,3,0,2,8455.11,0.0,0.0,False
CUST00282,3,0,3,6885.83,0.0,0.0,False
CUST00283,5,0,5,9498.99,0.0,0.0,False
CUST00285,2,0,2,3776.3,0.0,0.0,False
CUST00288,2,0,2,5514.88,0.0,0.0,False
CUST00289,6,0,5,13734.74,0.0,0.0,False
CUST00290,5,0,5,3521.54,0.0,0.0,False
CUST00293,2,0,2,5530.379999999999,0.0,0.0,False
CUST00295,4,0,4,15127.85,0.0,0.0,False
CUST00298,4,0,3,6310.77,0.0,0.0,False
CUST00300,2,0,2,1961.33,0.0,0.0,False
CUST00302,3,0,3,7965.27,0.0,0.0,False
CUST00303,2,0,2,5331.17,0.0,0.0,False
CUST00306,3,0,3,3860.07,0.0,0.0,False
CUST00307,5,0,5,8914.01,0.0,0.0,False
CUST00309,9,0,9,21261.010000000002,0.0,0.0,False
CUST00311,4,0,4,17221.59,0.0,0.0,False
CUST00312,1,0,1,5564.36,0.0,0.0,False
CUST00313,2,0,1,5372.0599999999995,0.0,0.0,False
CUST00314,4,0,4,7879.89,0.0,0.0,False
CUST00315,2,0,1,4000.9900000000002,0.0,0.0,False
CUST00316,5,0,5,7329.950000000001,0.0,0.0,False
CUST00318,4,0,3,6076.48,0.0,0.0,False
CUST00321,4,0,4,5082.13,0.0,0.0,False
CUST00327,4,0,4,11601.76,0.0,0.0,False
CUST00329,4,0,3,7848.639999999999,0.0,0.0,False
CUST00330,5,0,5,14621.0,0.0,0.0,False
CUST00331,4,0,4,10414.619999999999,0.0,0.0,False
CUST00333,3,0,2,4253.48,0.0,0.0,False
CUST00334,1,0,1,3790.74,0.0,0.0,False
CUST00335,2,0,2,4791.5599999999995,0.0,0.0,False
CUST00336,4,0,4,6915.3099999999995,0.0,0.0,False
CUST00337,9,0,8,21067.87,0.0,0.0,False
CUST00344,3,0,3,2526.02,0.0,0.0,False
CUST00345,5,0,5,8801.75,0.0,0.0,False
CUST00351,3,0,2,11496.29,0.0,0.0,False
CUST00352,3,0,2,4165.17,0.0,0.0,False
CUST00353,4,0,4,4618.150000000001,0.0,0.0,False
CUST00357,4,0,4,9406.710000000001,0.0,0.0,False
CUST00358,5,0,5,10866.17,0.0,0.0,False
CUST00359,3,0,2,6178.4,0.0,0.0,False
CUST00361,3,0,3,3975.84,0.0,0.0,False
CUST00362,1,0,0,864.48,0.0,0.0,False
CUST00363,4,0,4,9101.58,0.0,0.0,False
CUST00365,2,0,2,2691.73,0.0,0.0,False
CUST00366,3,0,3,4419.62,0.0,0.0,False
CUST00367,5,0,5,7220.0599999999995,0.0,0.0,False
CUST00368,5,0,5,16327.66,0.0,0.0,False
CUST00369,1,0,1,5060.2,0.0,0.0,False
CUST00374,6,0,6,14310.33,0.0,0.0,False
CUST00375,2,0,1,10958.73,0.0,0.0,False
CUST00376,3,0,3,2818.0299999999997,0.0,0.0,False
CUST00377,2,0,1,4153.94,0.0,0.0,False
CUST00378,1,0,1,3674.2,0.0,0.0,False
CUST00381,6,0,5,16019.95,0.0,0.0,False
CUST00382,5,0,5,8140.92,0.0,0.0,False
CUST00383,2,0,2,1940.99,0.0,0.0,False
CUST00385,2,0,2,4900.16,0.0,0.0,False
CUST00386,1,0,1,1751.2,0.0,0.0,False
CUST00388,3,0,3,8522.01,0.0,0.0,False
CUST00389,4,0,4,9487.78,0.0,0.0,False
CUST00390,3,0,3,3582.7200000000003,0.0,0.0,False
CUST00391,2,0,2,4635.87,0.0,0.0,False
CUST00392,3,0,3,8813.36,0.0,0.0,False
CUST00393,4,0,3,7718.87,0.0,0.0,False
CUST00394,7,0,7,15168.71,0.0,0.0,False
CUST00395,4,0,3,18636.41,0.0,0.0,False
CUST00396,2,0,2,2048.9,0.0,0.0,False
CUST00397,3,0,3,4930.42,0.0,0.0,False
CUST00398,4,0,4,10028.77,0.0,0.0,False
CUST00399,7,0,7,11498.08,0.0,0.0,False
CUST00400,4,0,3,5231.2,0.0,0.0,False
CUST00403,2,0,2,3887.7700000000004,0.0,0.0,False
CUST00404,3,0,3,4090.22,0.0,0.0,False
CUST00405,2,0,2,1832.69,0.0,0.0,False
CUST00406,6,0,6,8176.65,0.0,0.0,False
CUST00407,4,0,3,5609.14,0.0,0.0,False
CUST00409,3,0,3,12220.57,0.0,0.0,False
CUST00410,3,0,3,11147.34,0.0,0.0,False
CUST00412,1,0,1,1239.62,0.0,0.0,False
CUST00413,3,0,3,5617.75,0.0,0.0,False
CUST00414,4,0,4,6529.59,0.0,0.0,False
CUST00416,4,0,2,7487.1900000000005,0.0,0.0,False
CUST00418,1,0,1,923.1,0.0,0.0,False
CUST00419,2,0,2,3106.37,0.0,0.0,False
CUST00420,3,0,3,4647.37,0.0,0.0,False
CUST00421,4,0,3,10632.69,0.0,0.0,False
CUST00423,2,0,2,9980.130000000001,0.0,0.0,False
CUST00426,5,0,5,5208.01,0.0,0.0,False
CUST00427,2,0,2,4654.97,0.0,0.0,False
CUST00429,5,0,5,11414.83,0.0,0.0,False
CUST00431,5,0,5,8286.42,0.0,0.0,False
CUST00434,3,0,3,12914.26,0.0,0.0,False
CUST00435,4,0,4,8108.759999999999,0.0,0.0,False
CUST00437,3,0,3,6312.18,0.0,0.0,False
CUST00438,2,0,2,3459.9700000000003,0.0,0.0,False
CUST00439,4,0,4,4505.71,0.0,0.0,False
CUST00441,2,0,2,4426.780000000001,0.0,0.0,False
CUST00443,7,0,6,8639.33,0.0,0.0,False
CUST00444,4,0,4,5830.82,0.0,0.0,False
CUST00445,5,0,5,7207.14,0.0,0.0,False
CUST00446,6,0,6,11941.939999999999,0.0,0.0,False
CUST00447,2,0,2,2689.71,0.0,0.0,False
CUST00448,5,0,5,10589.029999999999,0.0,0.0,False
CUST00450,5,0,4,11734.210000000001,0.0,0.0,False
CUST00451,5,0,5,5887.72,0.0,0.0,False
CUST00453,6,0,6,15580.35,0.0,0.0,False
CUST00455,6,0,5,14979.1,0.0,0.0,False
CUST00456,4,0,4,14053.66,0.0,0.0,False
CUST00457,4,0,4,6104.780000000001,0.0,0.0,False
CUST00459,3,0,3,5730.0599999999995,0.0,0.0,False
CUST00462,3,0,3,9446.02,0.0,0.0,False
CUST00463,7,0,7,14652.2,0.0,0.0,False
CUST00465,4,0,4,9007.24,0.0,0.0,False
CUST00468,5,0,5,14977.16,0.0,0.0,False
CUST00469,5,0,5,14202.66,0.0,0.0,False
CUST00471,2,0,2,3563.64,0.0,0.0,False
CUST00472,5,0,5,10209.01,0.0,0.0,False
CUST00473,1,0,1,2345.22,0.0,0.0,False
CUST00474,2,0,2,1715.4699999999998,0.0,0.0,False
CUST00475,2,0,2,2341.02,0.0,0.0,False
CUST00476,2,0,2,8310.28,0.0,0.0,False
CUST00478,4,0,4,11327.64,0.0,0.0,False
CUST00480,4,0,4,7313.01,0.0,0.0,False
CUST00483,4,0,4,8300.269999999999,0.0,0.0,False
CUST00484,3,0,3,6342.66,0.0,0.0,False
CUST00487,4,0,4,6568.5599999999995,0.0,0.0,False
CUST00488,2,0,2,9506.67,0.0,0.0,False
CUST00489,4,0,4,5538.18,0.0,0.0,False
CUST00494,3,0,3,3105.91,0.0,0.0,False
CUST00496,3,0,3,11370.029999999999,0.0,0.0,False
CUST00498,6,0,6,8926.29,0.0,0.0,False
CUST00500,5,0,5,11717.38,0.0,0.0,False
CUST00502,4,0,3,11497.51,0.0,0.0,False
CUST00505,1,0,1,3690.75,0.0,0.0,False
CUST00506,5,0,5,8070.05,0.0,0.0,False
CUST00508,2,0,2,3625.78,0.0,0.0,False
CUST00509,4,0,4,6549.78,0.0,0.0,False
CUST00511,4,0,4,5597.39,0.0,0.0,False
CUST00512,3,0,3,11729.830000000002,0.0,0.0,False
CUST00513,4,0,4,8138.49,0.0,0.0,False
CUST00516,3,0,3,6817.14,0.0,0.0,False
CUST00519,7,0,5,15410.95,0.0,0.0,False
CUST00520,4,0,4,4110.42,0.0,0.0,False
CUST00522,1,0,1,1898.12,0.0,0.0,False
CUST00526,5,0,5,6241.4400000000005,0.0,0.0,False
CUST00528,6,0,6,18003.45,0.0,0.0,False
CUST00529,7,0,6,8360.02,0.0,0.0,False
CUST00530,6,0,6,11677.19,0.0,0.0,False
CUST00531,5,0,5,9901.67,0.0,0.0,False
CUST00532,6,0,4,7473.4,0.0,0.0,False
CUST00533,3,0,3,7868.120000000001,0.0,0.0,False
CUST00534,1,0,1,1122.17,0.0,0.0,False
CUST00537,2,0,2,3447.61,0.0,0.0,False
CUST00538,3,0,3,7984.4800000000005,0.0,0.0,False
CUST00539,4,0,4,8939.59,0.0,0.0,False
CUST00540,3,0,3,7801.82,0.0,0.0,False
CUST00542,3,0,2,8397.46,0.0,0.0,False
CUST00544,7,0,6,17721.05,0.0,0.0,False
CUST00546,3,0,3,5767.0,0.0,0.0,False
CUST00547,5,0,4,13967.9,0.0,0.0,False
CUST00549,2,0,2,5148.610000000001,0.0,0.0,False
CUST00550,4,0,4,5143.77,0.0,0.0,False
CUST00552,2,0,2,4409.1,0.0,0.0,False
CUST00554,4,0,4,16498.2,0.0,0.0,False
CUST00556,2,0,2,9991.73,0.0,0.0,False
CUST00557,2,0,1,3597.16,0.0,0.0,False
CUST00558,3,0,3,6799.4,0.0,0.0,False
CUST00560,7,0,7,11595.76,0.0,0.0,False
CUST00561,5,0,5,10438.32,0.0,0.0,False
CUST00563,2,0,2,2699.8999999999996,0.0,0.0,False
CUST00566,1,0,1,1375.6,0.0,0.0,False
CUST00567,6,0,6,16302.04,0.0,0.0,False
CUST00568,4,0,4,4920.219999999999,0.0,0.0,False
CUST00570,2,0,2,6455.79,0.0,0.0,False
CUST00571,9,0,8,20988.510000000002,0.0,0.0,False
CUST00572,4,0,4,5334.62,0.0,0.0,False
CUST00573,8,0,7,14130.86,0.0,0.0,False
CUST00575,7,0,7,9776.03,0.0,0.0,False
CUST00576,2,0,2,3499.04,0.0,0.0,False
CUST00577,2,0,2,4789.610000000001,0.0,0.0,False
CUST00578,4,0,2,6739.34,0.0,0.0,False
CUST00579,3,0,3,2814.54,0.0,0.0,False
CUST00580,1,0,1,3579.36,0.0,0.0,False
CUST00582,5,0,4,12707.119999999999,0.0,0.0,False
CUST00583,1,0,1,5588.9,0.0,0.0,False
CUST00584,5,0,4,13202.2,0.0,0.0,False
CUST00585,2,0,2,1648.2800000000002,0.0,0.0,False
CUST00586,3,0,3,6653.339999999999,0.0,0.0,False
CUST00590,4,0,3,8901.14,0.0,0.0,False
CUST00591,3,0,3,3033.08,0.0,0.0,False
CUST00592,4,0,3,3462.09,0.0,0.0,False
CUST00593,5,0,5,9556.32,0.0,0.0,False
CUST00596,3,0,2,13237.74,0.0,0.0,False
CUST00597,5,0,5,6329.879999999999,0.0,0.0,False
CUST00600,2,0,2,6767.35,0.0,0.0,False
CUST00604,5,0,5,10774.23,0.0,0.0,False
CUST00605,2,0,2,2228.64,0.0,0.0,False
CUST00606,4,0,4,5912.73,0.0,0.0,False
CUST00607,3,0,3,5925.74,0.0,0.0,False
CUST00608,3,0,3,4291.1,0.0,0.0,False
CUST00612,2,0,2,6361.33,0.0,0.0,False
CUST00613,4,0,4,18195.71,0.0,0.0,False
CUST00614,3,0,2,8946.29,0.0,0.0,False
CUST00616,2,0,2,12057.119999999999,0.0,0.0,False
CUST00617,1,0,1,1529.67,0.0,0.0,False
CUST00622,2,0,2,6625.51,0.0,0.0,False
CUST00623,3,0,3,5308.01,0.0,0.0,False
CUST00624,3,0,3,1829.07,0.0,0.0,False
CUST00626,3,0,3,3978.14,0.0,0.0,False
CUST00627,3,0,3,8851.029999999999,0.0,0.0,False
CUST00628,5,0,5,12095.75,0.0,0.0,False
CUST00629,1,0,1,730.5,0.0,0.0,False
CUST00630,6,0,6,7589.1,0.0,0.0,False
CUST00631,3,0,3,10496.22,0.0,0.0,False
CUST00637,2,0,2,5997.54,0.0,0.0,False
CUST00639,4,0,3,3087.05,0.0,0.0,False
CUST00642,4,0,4,8570.48,0.0,0.0,False
CUST00644,4,0,4,6013.3,0.0,0.0,False
CUST00645,5,0,4,13394.6,0.0,0.0,False
CUST00646,4,0,4,10587.51,0.0,0.0,False
CUST00647,4,0,4,9482.699999999999,0.0,0.0,False
CUST00648,5,0,5,8968.07,0.0,0.0,False
CUST00649,3,0,3,8653.52,0.0,0.0,False
CUST00652,4,0,4,10715.830000000002,0.0,0.0,False
CUST00653,2,0,1,2907.34,0.0,0.0,False
CUST00654,3,0,3,6337.27,0.0,0.0,False
CUST00656,5,0,5,10677.01,0.0,0.0,False
CUST00657,3,0,3,6231.41,0.0,0.0,False
CUST00658,3,0,3,8947.210000000001,0.0,0.0,False
CUST00661,2,0,2,5230.139999999999,0.0,0.0,False
CUST00663,3,0,3,2448.3,0.0,0.0,False
CUST00666,1,0,1,860.96,0.0,0.0,False
CUST00669,5,0,5,8854.98,0.0,0.0,False
CUST00670,5,0,5,9226.19,0.0,0.0,False
CUST00672,2,0,2,6839.65,0.0,0.0,False
CUST00674,3,0,3,3524.16,0.0,0.0,False
CUST00675,4,0,4,12387.61,0.0,0.0,False
CUST00676,4,0,4,18107.2,0.0,0.0,False
CUST00678,3,0,3,7786.889999999999,0.0,0.0,False
CUST00682,7,0,7,20220.76,0.0,0.0,False
CUST00683,3,0,3,3087.3700000000003,0.0,0.0,False
CUST00684,5,0,4,8702.7,0.0,0.0,False
CUST00685,3,0,3,3741.3999999999996,0.0,0.0,False
CUST00686,6,0,6,11368.17,0.0,0.0,False
CUST00689,1,0,1,5082.84,0.0,0.0,False
CUST00690,2,0,2,4687.12,0.0,0.0,False
CUST00691,2,0,2,2221.17,0.0,0.0,False
CUST00694,2,0,1,2695.35,0.0,0.0,False
CUST00695,3,0,3,7847.6,0.0,0.0,False
CUST00696,3,0,2,7451.63,0.0,0.0,False
CUST00697,1,0,1,887.1,0.0,0.0,False
CUST00699,6,0,6,17927.44,0.0,0.0,False
CUST00702,2,0,1,3151.42,0.0,0.0,False
CUST00703,1,0,1,408.05,0.0,0.0,False
CUST00704,3,0,3,7668.32,0.0,0.0,False
CUST00705,5,0,5,4747.860000000001,0.0,0.0,False
CUST00708,3,0,3,5691.96,0.0,0.0,False
CUST00710,2,0,2,3535.4500000000003,0.0,0.0,False
CUST00711,4,0,4,9651.02,0.0,0.0,False
CUST00712,3,0,3,8859.64,0.0,0.0,False
CUST00715,3,0,3,9233.68,0.0,0.0,False
CUST00716,4,0,3,5626.58,0.0,0.0,False
CUST00717,3,0,3,4700.38,0.0,0.0,False
CUST00718,4,0,4,4967.32,0.0,0.0,False
CUST00719,3,0,3,4097.64,0.0,0.0,False
CUST00720,3,0,3,7817.3,0.0,0.0,False
CUST00721,1,0,1,1408.17,0.0,0.0,False
CUST00722,5,0,5,6100.28,0.0,0.0,False
CUST00723,4,0,4,9956.32,0.0,0.0,False
CUST00724,4,0,3,11229.48,0.0,0.0,False
CUST00725,4,0,4,13675.03,0.0,0.0,False
CUST00728,5,0,4,17023.440000000002,0.0,0.0,False
CUST00732,6,0,6,19806.21,0.0,0.0,False
CUST00737,5,0,5,9063.92,0.0,0.0,False
CUST00738,4,0,4,8827.02,0.0,0.0,False
CUST00739,6,0,4,13627.31,0.0,0.0,False
CUST00740,4,0,4,11675.41,0.0,0.0,False
CUST00742,6,0,6,13812.869999999999,0.0,0.0,False
CUST00743,4,0,4,5357.6,0.0,0.0,False
CUST00746,2,0,2,3225.88,0.0,0.0,False
CUST00748,3,0,2,6440.400000000001,0.0,0.0,False
CUST00751,5,0,5,10655.1,0.0,0.0,False
CUST00754,4,0,4,5882.370000000001,0.0,0.0,False
CUST00755,4,0,4,6647.77,0.0,0.0,False
CUST00759,7,0,7,13703.95,0.0,0.0,False
CUST00760,4,0,4,14216.6,0.0,0.0,False
CUST00762,2,0,1,6459.05,0.0,0.0,False
CUST00763,3,0,3,4509.41,0.0,0.0,False
CUST00764,3,0,2,2976.4300000000003,0.0,0.0,False
CUST00768,2,0,1,1330.0,0.0,0.0,False
CUST00769,5,0,5,11036.779999999999,0.0,0.0,False
CUST00771,4,0,4,13178.88,0.0,0.0,False
CUST00773,2,0,2,5882.8099999999995,0.0,0.0,False
CUST00775,5,0,5,18732.23,0.0,0.0,False
CUST00777,3,0,2,8351.32,0.0,0.0,False
CUST00778,3,0,3,7666.75,0.0,0.0,False
CUST00779,3,0,3,3712.92,0.0,0.0,False
CUST00781,4,0,4,8808.13,0.0,0.0,False
CUST00783,5,0,5,9978.93,0.0,0.0,False
CUST00785,3,0,3,8537.89,0.0,0.0,False
CUST00786,1,0,1,1007.58,0.0,0.0,False
CUST00787,3,0,2,7999.0599999999995,0.0,0.0,False
CUST00789,2,0,2,4217.55,0.0,0.0,False
CUST00793,7,0,6,17587.46,0.0,0.0,False
CUST00794,3,0,2,4373.52,0.0,0.0,False
CUST00798,3,0,3,11771.97,0.0,0.0,False
CUST00799,6,0,6,12238.42,0.0,0.0,False
CUST00800,3,0,2,8103.85,0.0,0.0,False
CUST00801,3,0,2,4819.61,0.0,0.0,False
CUST00805,2,0,2,1711.67,0.0,0.0,False
CUST00807,4,0,4,11726.16,0.0,0.0,False
CUST00810,2,0,2,2168.83,0.0,0.0,False
CUST00812,5,0,5,9211.4,0.0,0.0,False
CUST00813,3,0,3,4300.57,0.0,0.0,False
CUST00814,8,0,8,18339.64,0.0,0.0,False
CUST00817,1,0,1,6840.42,0.0,0.0,False
CUST00819,2,0,2,7634.73,0.0,0.0,False
CUST00820,5,0,5,12927.92,0.0,0.0,False
CUST00822,4,0,3,10711.91,0.0,0.0,False
CUST00825,1,0,1,803.25,0.0,0.0,False
CUST00829,5,0,5,8854.03,0.0,0.0,False
CUST00832,1,0,1,3777.75,0.0,0.0,False
CUST00833,2,0,2,2266.26,0.0,0.0,False
CUST00834,2,0,2,3069.64,0.0,0.0,False
CUST00835,4,0,4,5766.32,0.0,0.0,False
CUST00837,4,0,4,10226.91,0.0,0.0,False
CUST00838,3,0,3,6769.02,0.0,0.0,False
CUST00839,3,0,2,6353.9800000000005,0.0,0.0,False
CUST00840,2,0,2,2571.63,0.0,0.0,False
CUST00841,7,0,7,12915.92,0.0,0.0,False
CUST00842,1,0,1,2320.42,0.0,0.0,False
CUST00843,3,0,3,5183.84,0.0,0.0,False
CUST00845,3,0,3,6297.01,0.0,0.0,False
CUST00846,5,0,5,8974.369999999999,0.0,0.0,False
CUST00847,3,0,3,10929.359999999999,0.0,0.0,False
CUST00848,4,0,4,9335.49,0.0,0.0,False
CUST00851,3,0,3,6697.01,0.0,0.0,False
CUST00853,7,0,7,13996.66,0.0,0.0,False
CUST00854,3,0,3,5323.24,0.0,0.0,False
CUST00857,2,0,2,7159.429999999999,0.0,0.0,False
CUST00858,2,0,1,1866.6799999999998,0.0,0.0,False
CUST00859,1,0,1,1356.01,0.0,0.0,False
CUST00860,7,0,7,17758.989999999998,0.0,0.0,False
CUST00863,8,0,7,20316.71,0.0,0.0,False
CUST00865,4,0,4,6916.700000000001,0.0,0.0,False
CUST00866,1,0,1,1341.9,0.0,0.0,False
CUST00867,2,0,2,5021.9400000000005,0.0,0.0,False
CUST00868,4,0,4,6722.66,0.0,0.0,False
CUST00871,4,0,4,6192.47,0.0,0.0,False
CUST00876,2,0,2,4041.94,0.0,0.0,False
CUST00877,4,0,4,5682.71,0.0,0.0,False
CUST00879,8,0,8,24195.67,0.0,0.0,False
CUST00880,1,0,1,1112.49,0.0,0.0,False
CUST00881,1,0,1,2861.78,0.0,0.0,False
CUST00882,4,0,4,4853.34,0.0,0.0,False
CUST00883,2,0,2,2403.75,0.0,0.0,False
CUST00884,2,0,2,5324.4,0.0,0.0,False
CUST00885,1,0,1,1499.54,0.0,0.0,False
CUST00887,4,0,4,9812.24,0.0,0.0,False
CUST00889,4,0,4,5625.2699999999995,0.0,0.0,False
CUST00890,3,0,3,4371.8,0.0,0.0,False
CUST00891,5,0,5,13887.02,0.0,0.0,False
CUST00892,2,0,2,2819.74,0.0,0.0,False
CUST00894,2,0,1,7302.15,0.0,0.0,False
CUST00895,3,0,3,8842.25,0.0,0.0,False
CUST00897,2,0,2,2468.83,0.0,0.0,False
CUST00898,2,0,2,4626.85,0.0,0.0,False
CUST00902,5,0,5,6131.63,0.0,0.0,False
CUST00903,3,0,3,10453.65,0.0,0.0,False
CUST00907,4,0,4,3568.6800000000003,0.0,0.0,False
CUST00908,2,0,2,10967.869999999999,0.0,0.0,False
CUST00912,2,0,2,2355.8900000000003,0.0,0.0,False
CUST00913,2,0,2,2248.49,0.0,0.0,False
CUST00914,3,0,3,3706.75,0.0,0.0,False
CUST00916,5,0,5,11213.24,0.0,0.0,False
CUST00919,4,0,4,11921.130000000001,0.0,0.0,False
CUST00920,1,0,1,1571.0,0.0,0.0,False
CUST00921,1,0,1,744.49,0.0,0.0,False
CUST00922,7,0,7,31639.43,0.0,0.0,False
CUST00926,5,0,5,7679.95,0.0,0.0,False
CUST00931,2,0,2,4396.29,0.0,0.0,False
CUST00932,5,0,5,7862.63,0.0,0.0,False
CUST00933,2,0,2,2292.63,0.0,0.0,False
CUST00934,2,0,2,4910.02,0.0,0.0,False
CUST00935,5,0,5,12478.81,0.0,0.0,False
CUST00938,3,0,3,8747.22,0.0,0.0,False
CUST00940,8,0,8,20879.28,0.0,0.0,False
CUST00942,1,0,0,3648.24,0.0,0.0,False
CUST00943,2,0,2,8549.84,0.0,0.0,False
CUST00944,3,0,2,5811.86,0.0,0.0,False
CUST00945,5,0,5,14148.7,0.0,0.0,False
CUST00947,5,0,5,7380.52,0.0,0.0,False
CUST00950,3,0,2,8437.76,0.0,0.0,False
CUST00951,4,0,4,13615.470000000001,0.0,0.0,False
CUST00952,4,0,4,12397.289999999999,0.0,0.0,False
CUST00953,3,0,2,4545.38,0.0,0.0,False
CUST00956,2,0,2,3193.5200000000004,0.0,0.0,False
CUST00957,6,0,6,12604.32,0.0,0.0,False
CUST00960,4,0,4,6565.63,0.0,0.0,False
CUST00961,2,0,2,7940.24,0.0,0.0,False
CUST00968,5,0,5,7196.48,0.0,0.0,False
CUST00969,3,0,3,5343.74,0.0,0.0,False
CUST00971,2,0,2,4311.530000000001,0.0,0.0,False
CUST00972,4,0,4,3857.24,0.0,0.0,False
CUST00974,2,0,2,2283.5,0.0,0.0,False
CUST00977,1,0,0,4804.44,0.0,0.0,False
CUST00978,4,0,3,8666.91,0.0,0.0,False
CUST00979,3,0,3,12470.05,0.0,0.0,False
CUST00981,5,0,5,6164.74,0.0,0.0,False
CUST00982,2,0,2,5723.299999999999,0.0,0.0,False
CUST00983,9,0,8,17131.64,0.0,0.0,False
CUST00985,3,0,2,2548.34,0.0,0.0,False
CUST00986,1,0,1,3534.18,0.0,0.0,False
CUST00987,4,0,4,8446.71,0.0,0.0,False
CUST00991,4,0,3,7494.29,0.0,0.0,False
CUST01001,3,0,3,1638.83,0.0,0.0,False
CUST01002,3,0,3,9974.67,0.0,0.0,False
CUST01003,3,0,2,9381.62,0.0,0.0,False
CUST01006,3,0,3,5245.09,0.0,0.0,False
CUST01007,5,0,5,8011.17,0.0,0.0,False
CUST01008,4,0,4,13996.92,0.0,0.0,False
CUST01009,3,0,3,7910.13,0.0,0.0,False
CUST01010,3,0,3,5567.1900000000005,0.0,0.0,False
CUST01011,1,0,1,1418.7,0.0,0.0,False
CUST01012,1,0,1,3207.3,0.0,0.0,False
CUST01015,9,0,8,28233.82,0.0,0.0,False
CUST01017,4,0,4,7889.24,0.0,0.0,False
CUST01018,5,0,5,17292.969999999998,0.0,0.0,False
CUST01019,6,0,5,11213.91,0.0,0.0,False
CUST01021,6,0,6,11820.1,0.0,0.0,False
CUST01028,3,0,3,3325.1099999999997,0.0,0.0,False
CUST01032,4,0,4,6533.55,0.0,0.0,False
CUST01033,6,0,6,15990.96,0.0,0.0,False
CUST01034,5,0,5,6743.94,0.0,0.0,False
CUST01036,1,0,1,6144.42,0.0,0.0,False
