actual_is_cancelled,cancellation_probability,predicted_cancellation,risk_level
0,0.5436954663446376,1,MEDIUM
0,0.5461560612412725,1,MEDIUM
0,0.49867848611008564,0,MEDIUM
1,0.5113508480109255,1,MEDIUM
0,0.5497483176417782,1,MEDIUM
0,0.4639572253228709,0,MEDIUM
0,0.4867541726449805,0,MEDIUM
0,0.5080262125536902,1,MEDIUM
1,0.49621324500655223,0,MEDIUM
0,0.5202451167988772,1,MEDIUM
1,0.4341973365968067,0,MEDIUM
1,0.48259656270506435,0,MEDIUM
0,0.5621117532226887,1,MEDIUM
0,0.5027607250594492,1,MEDIUM
0,0.5215276363782749,1,MEDIUM
0,0.5580487901872204,1,MEDIUM
0,0.5074565773285981,1,MEDIUM
0,0.4964339052134772,0,MEDIUM
0,0.49073731215119953,0,MEDIUM
0,0.46768860573562393,0,MEDIUM
0,0.5285306690525409,1,MEDIUM
0,0.49966695137100864,0,MEDIUM
0,0.5028004800241591,1,MEDIUM
0,0.45645398146929755,0,MEDIUM
0,0.47487200804937496,0,MEDIUM
0,0.5340729577049278,1,MEDIUM
0,0.485894319378061,0,MEDIUM
0,0.528489247772588,1,MEDIUM
1,0.5160273501071627,1,MEDIUM
0,0.5066676766243484,1,MEDIUM
0,0.5252754926117597,1,MEDIUM
0,0.4721175016239522,0,MEDIUM
0,0.5158434426479498,1,MEDIUM
0,0.48728910936232944,0,MEDIUM
0,0.5485683680050466,1,MEDIUM
0,0.4230269411153798,0,MEDIUM
0,0.5063803974741715,1,MEDIUM
0,0.46108257765261096,0,MEDIUM
0,0.4850199563579159,0,MEDIUM
0,0.5135448524235582,1,MEDIUM
0,0.5216002311500897,1,MEDIUM
0,0.4648087961533715,0,MEDIUM
0,0.5002157141468175,1,MEDIUM
0,0.5270858616062952,1,MEDIUM
0,0.5222265070933886,1,MEDIUM
0,0.4972122429733094,0,MEDIUM
0,0.5402791436079274,1,MEDIUM
0,0.5229457692097143,1,MEDIUM
0,0.49358406689215784,0,MEDIUM
0,0.4693214109605851,0,MEDIUM
1,0.5220308697716144,1,MEDIUM
0,0.5121441836959535,1,MEDIUM
0,0.5060142004705231,1,MEDIUM
0,0.4575203087434792,0,MEDIUM
0,0.47966162678010643,0,MEDIUM
0,0.4876182562439005,0,MEDIUM
1,0.47282388959594585,0,MEDIUM
0,0.5214779779757921,1,MEDIUM
0,0.45284264158253634,0,MEDIUM
0,0.5083004773932636,1,MEDIUM
0,0.473632558557971,0,MEDIUM
0,0.538192990446906,1,MEDIUM
0,0.5463670966602312,1,MEDIUM
0,0.47708996126278996,0,MEDIUM
0,0.4574751196195062,0,MEDIUM
0,0.508648137540149,1,MEDIUM
1,0.47900704683228473,0,MEDIUM
0,0.5013520219391635,1,MEDIUM
0,0.5209326355760777,1,MEDIUM
0,0.48365023026592174,0,MEDIUM
0,0.4596050934487847,0,MEDIUM
0,0.4910787086071779,0,MEDIUM
0,0.5216531017683621,1,MEDIUM
0,0.49499879333968866,0,MEDIUM
1,0.5337942011013436,1,MEDIUM
0,0.44669600477554106,0,MEDIUM
1,0.5258033368110208,1,MEDIUM
0,0.510885803870774,1,MEDIUM
1,0.5456106777917977,1,MEDIUM
0,0.496275802868527,0,MEDIUM
1,0.5062204035477205,1,MEDIUM
1,0.5209904566503968,1,MEDIUM
0,0.4020782948612894,0,MEDIUM
0,0.4845497679628708,0,MEDIUM
0,0.4316561625818574,0,MEDIUM
0,0.45455257006358835,0,MEDIUM
0,0.47893527448874734,0,MEDIUM
0,0.5956493314975042,1,MEDIUM
0,0.5990960016715309,1,MEDIUM
0,0.5118064404583971,1,MEDIUM
0,0.49928061537996643,0,MEDIUM
0,0.5425516376008096,1,MEDIUM
0,0.48012785109461115,0,MEDIUM
0,0.5121305243325932,1,MEDIUM
0,0.4989711842440561,0,MEDIUM
0,0.5138887134660522,1,MEDIUM
0,0.5054621423395849,1,MEDIUM
0,0.5281749816068422,1,MEDIUM
0,0.47071098525373944,0,MEDIUM
0,0.4671066250982546,0,MEDIUM
0,0.459419321452999,0,MEDIUM
0,0.49796843789953477,0,MEDIUM
1,0.4680709486205517,0,MEDIUM
0,0.4699680651490413,0,MEDIUM
0,0.4935333124132578,0,MEDIUM
1,0.5075389733866678,1,MEDIUM
0,0.4892563958457475,0,MEDIUM
0,0.4762572528809988,0,MEDIUM
0,0.44515103728992805,0,MEDIUM
0,0.5205647422336264,1,MEDIUM
0,0.4974553654895729,0,MEDIUM
0,0.5132900276176102,1,MEDIUM
0,0.4784892425648723,0,MEDIUM
0,0.5150604260784145,1,MEDIUM
0,0.48614694804070796,0,MEDIUM
0,0.49799484991393705,0,MEDIUM
0,0.5053482984755824,1,MEDIUM
0,0.4714931214045885,0,MEDIUM
1,0.5526257128971936,1,MEDIUM
1,0.48202132595265085,0,MEDIUM
0,0.4559016391874833,0,MEDIUM
0,0.5172020503341646,1,MEDIUM
0,0.49562044731515725,0,MEDIUM
0,0.47593455414042474,0,MEDIUM
0,0.39965640319915946,0,MEDIUM
0,0.47136605488960476,0,MEDIUM
1,0.5098699854912225,1,MEDIUM
0,0.5009005029876328,1,MEDIUM
0,0.5134061582912506,1,MEDIUM
0,0.5097175031573646,1,MEDIUM
0,0.5540891588853177,1,MEDIUM
1,0.44120069392253675,0,MEDIUM
0,0.47282596498085466,0,MEDIUM
1,0.5348979013668395,1,MEDIUM
0,0.49227185203469337,0,MEDIUM
0,0.5536328334223044,1,MEDIUM
0,0.48331922126309934,0,MEDIUM
0,0.4802766061132776,0,MEDIUM
0,0.5105321459165552,1,MEDIUM
0,0.5381953906969715,1,MEDIUM
1,0.5408347098304576,1,MEDIUM
0,0.4829430055933746,0,MEDIUM
1,0.48136310239323526,0,MEDIUM
0,0.5135347978458378,1,MEDIUM
0,0.4985193362824279,0,MEDIUM
0,0.5242136438946648,1,MEDIUM
0,0.4908873302053297,0,MEDIUM
0,0.5369953795962662,1,MEDIUM
0,0.5134627806890707,1,MEDIUM
1,0.4959069891775619,0,MEDIUM
0,0.518419527876833,1,MEDIUM
1,0.47275784572589175,0,MEDIUM
0,0.4660490904800367,0,MEDIUM
0,0.4869811587358345,0,MEDIUM
0,0.4522237399109347,0,MEDIUM
0,0.5639400275539447,1,MEDIUM
0,0.4813261252937181,0,MEDIUM
0,0.4571751260431427,0,MEDIUM
0,0.47906833676730454,0,MEDIUM
0,0.4782179442029608,0,MEDIUM
0,0.5326171936823454,1,MEDIUM
1,0.4999595295655397,0,MEDIUM
0,0.5141012406625659,1,MEDIUM
0,0.5288821538597704,1,MEDIUM
0,0.4848403364617752,0,MEDIUM
0,0.4663089337749794,0,MEDIUM
0,0.5170215232551562,1,MEDIUM
0,0.5018211171369003,1,MEDIUM
0,0.514757481631971,1,MEDIUM
0,0.5321804966330678,1,MEDIUM
0,0.4572413627863625,0,MEDIUM
0,0.39505750264867173,0,MEDIUM
0,0.4955628398433927,0,MEDIUM
0,0.5157308063626758,1,MEDIUM
0,0.46921250144482496,0,MEDIUM
0,0.5117931659442979,1,MEDIUM
0,0.5267469825355405,1,MEDIUM
0,0.47730177767711846,0,MEDIUM
0,0.48171832270156667,0,MEDIUM
0,0.4899043186586981,0,MEDIUM
0,0.5227134150202543,1,MEDIUM
0,0.4500791162439206,0,MEDIUM
0,0.4953472354284992,0,MEDIUM
0,0.4252349123661023,0,MEDIUM
0,0.5031452109410774,1,MEDIUM
0,0.45734210586412904,0,MEDIUM
0,0.48723241820476715,0,MEDIUM
0,0.5303521356834605,1,MEDIUM
0,0.4425343815357364,0,MEDIUM
0,0.5426062899697244,1,MEDIUM
0,0.48405927730942294,0,MEDIUM
0,0.4733482800691466,0,MEDIUM
0,0.5329447562787709,1,MEDIUM
0,0.5137825610126181,1,MEDIUM
0,0.5008733398952903,1,MEDIUM
0,0.4641657013744759,0,MEDIUM
0,0.49027707153122807,0,MEDIUM
0,0.42399251545913985,0,MEDIUM
0,0.5327814386707409,1,MEDIUM
0,0.4777377186870063,0,MEDIUM
0,0.4616718966012753,0,MEDIUM
0,0.460410896500128,0,MEDIUM
0,0.4774778821150514,0,MEDIUM
0,0.45406023258790273,0,MEDIUM
0,0.48724674113156463,0,MEDIUM
0,0.5634363351971883,1,MEDIUM
0,0.5018174385503051,1,MEDIUM
0,0.48353436435233954,0,MEDIUM
1,0.4985434551123867,0,MEDIUM
0,0.46462675345742205,0,MEDIUM
0,0.38921253980791287,0,MEDIUM
0,0.49511591853437487,0,MEDIUM
0,0.476263857148298,0,MEDIUM
0,0.5180215671071757,1,MEDIUM
0,0.46036577190923994,0,MEDIUM
0,0.5339901598963342,1,MEDIUM
0,0.5223271202959782,1,MEDIUM
1,0.4682997661221505,0,MEDIUM
0,0.46411124302817613,0,MEDIUM
0,0.49421601036250395,0,MEDIUM
0,0.5046914427983585,1,MEDIUM
0,0.4852942625038983,0,MEDIUM
0,0.5122615996754294,1,MEDIUM
1,0.4902150849473035,0,MEDIUM
0,0.5618491370674599,1,MEDIUM
0,0.5180619574621548,1,MEDIUM
0,0.4861000209230097,0,MEDIUM
0,0.5187238230313539,1,MEDIUM
0,0.526507938122845,1,MEDIUM
0,0.5239006834514441,1,MEDIUM
0,0.4712872672908637,0,MEDIUM
0,0.5030780337642429,1,MEDIUM
0,0.4814643563559144,0,MEDIUM
1,0.4104414943601431,0,MEDIUM
0,0.471089702842717,0,MEDIUM
0,0.44244652479897767,0,MEDIUM
1,0.4773874680746645,0,MEDIUM
0,0.4837771517083552,0,MEDIUM
0,0.5353473568248113,1,MEDIUM
0,0.5057913042434398,1,MEDIUM
0,0.4853804045499416,0,MEDIUM
0,0.5798047971124052,1,MEDIUM
0,0.461127184582375,0,MEDIUM
0,0.494419812911849,0,MEDIUM
0,0.5295458431673435,1,MEDIUM
0,0.47927558677297205,0,MEDIUM
0,0.49953185587582216,0,MEDIUM
0,0.5591319963200916,1,MEDIUM
0,0.49158247390816423,0,MEDIUM
0,0.4423565005651192,0,MEDIUM
0,0.5146431973661703,1,MEDIUM
0,0.45983125906901606,0,MEDIUM
0,0.4815582375337343,0,MEDIUM
0,0.4839435789164455,0,MEDIUM
0,0.43428092387190564,0,MEDIUM
0,0.480224254665431,0,MEDIUM
1,0.45414216639115357,0,MEDIUM
0,0.4732365712677061,0,MEDIUM
0,0.5223427657872873,1,MEDIUM
1,0.5122695146848372,1,MEDIUM
0,0.5253726735755724,1,MEDIUM
0,0.5033641174641409,1,MEDIUM
0,0.5112304771399334,1,MEDIUM
1,0.5710985121221059,1,MEDIUM
0,0.419709491379788,0,MEDIUM
0,0.44694193060715715,0,MEDIUM
1,0.5364869044508267,1,MEDIUM
0,0.5618522286393461,1,MEDIUM
0,0.48968806395405445,0,MEDIUM
0,0.49467009045323307,0,MEDIUM
0,0.5396932312090991,1,MEDIUM
0,0.4869496080249142,0,MEDIUM
1,0.5121723637431088,1,MEDIUM
0,0.48946519597009674,0,MEDIUM
0,0.45629523615066875,0,MEDIUM
0,0.5005852312734744,1,MEDIUM
0,0.4628326235482611,0,MEDIUM
0,0.4964030874075825,0,MEDIUM
0,0.48783698009460313,0,MEDIUM
1,0.5390931325766217,1,MEDIUM
1,0.4528874893647591,0,MEDIUM
0,0.5399735683668726,1,MEDIUM
0,0.5143980133552766,1,MEDIUM
1,0.47737305130653296,0,MEDIUM
0,0.4559647965145105,0,MEDIUM
0,0.5433395089128874,1,MEDIUM
0,0.5185792497873354,1,MEDIUM
1,0.5088752309487907,1,MEDIUM
0,0.5079019771159505,1,MEDIUM
0,0.42999735860478994,0,MEDIUM
0,0.5237347936176956,1,MEDIUM
0,0.5129691176967908,1,MEDIUM
0,0.5227742500922115,1,MEDIUM
0,0.5385831607516179,1,MEDIUM
0,0.47531663390773066,0,MEDIUM
1,0.5602933881704388,1,MEDIUM
0,0.4616199064709539,0,MEDIUM
0,0.4916966248242132,0,MEDIUM
0,0.5145446226299408,1,MEDIUM
0,0.44716598109254074,0,MEDIUM
0,0.5157122698961545,1,MEDIUM
0,0.5000613112384489,1,MEDIUM
0,0.4868378930414037,0,MEDIUM
0,0.503519290294427,1,MEDIUM
0,0.5053420810929478,1,MEDIUM
0,0.49889233706093844,0,MEDIUM
0,0.5202052350620712,1,MEDIUM
0,0.474991123456499,0,MEDIUM
0,0.4832455416155239,0,MEDIUM
0,0.5008726346958201,1,MEDIUM
0,0.48959211564947447,0,MEDIUM
0,0.5538029147969903,1,MEDIUM
0,0.46154107395691324,0,MEDIUM
0,0.5201935327426925,1,MEDIUM
0,0.5200867369869034,1,MEDIUM
0,0.5258867608106981,1,MEDIUM
1,0.4783714727773093,0,MEDIUM
0,0.44664969118563175,0,MEDIUM
0,0.4975611703266292,0,MEDIUM
0,0.47131563943684346,0,MEDIUM
0,0.5168114493288852,1,MEDIUM
0,0.5198715533799719,1,MEDIUM
1,0.5204801774382538,1,MEDIUM
0,0.47806312054609085,0,MEDIUM
0,0.5032257032884424,1,MEDIUM
1,0.4998468750737637,0,MEDIUM
0,0.4966390509742047,0,MEDIUM
0,0.4915909346950316,0,MEDIUM
0,0.5301126493418016,1,MEDIUM
0,0.5232205067750935,1,MEDIUM
0,0.4698906573106009,0,MEDIUM
0,0.500908628364458,1,MEDIUM
0,0.5042541273137302,1,MEDIUM
0,0.5275456149259794,1,MEDIUM
1,0.4407579349117538,0,MEDIUM
1,0.5185752626993442,1,MEDIUM
0,0.4392208475075147,0,MEDIUM
0,0.46562526266662624,0,MEDIUM
0,0.5156001222869045,1,MEDIUM
1,0.5018100066031362,1,MEDIUM
0,0.43907927877099945,0,MEDIUM
0,0.4675961113488668,0,MEDIUM
0,0.5111342728344404,1,MEDIUM
0,0.48369962022144825,0,MEDIUM
0,0.5006826219134912,1,MEDIUM
0,0.492951708949014,0,MEDIUM
0,0.4912609349617189,0,MEDIUM
0,0.5186741978429218,1,MEDIUM
0,0.5048875511282659,1,MEDIUM
1,0.516048624242257,1,MEDIUM
0,0.5161610945049177,1,MEDIUM
0,0.5214144344942291,1,MEDIUM
1,0.4427684070738136,0,MEDIUM
1,0.4907187081406982,0,MEDIUM
0,0.532085542545888,1,MEDIUM
0,0.45975360658320963,0,MEDIUM
0,0.5174906748520652,1,MEDIUM
1,0.44331592337540066,0,MEDIUM
0,0.5445762027043616,1,MEDIUM
0,0.4968396743923101,0,MEDIUM
0,0.5210275268368249,1,MEDIUM
0,0.5651343353168053,1,MEDIUM
0,0.5370440709628962,1,MEDIUM
0,0.5215753532230816,1,MEDIUM
0,0.498852194940629,0,MEDIUM
1,0.5477538565080318,1,MEDIUM
0,0.49500070997071216,0,MEDIUM
0,0.4731692606405542,0,MEDIUM
0,0.5333546311104957,1,MEDIUM
0,0.4641276577141863,0,MEDIUM
0,0.43377786393548345,0,MEDIUM
0,0.4743033230184982,0,MEDIUM
0,0.5277478703216384,1,MEDIUM
0,0.47403454615164337,0,MEDIUM
1,0.4910106290115583,0,MEDIUM
0,0.46129272726933884,0,MEDIUM
0,0.540892998846433,1,MEDIUM
0,0.5278576035716664,1,MEDIUM
0,0.44556749631914505,0,MEDIUM
0,0.4954196929815446,0,MEDIUM
0,0.5295453743577097,1,MEDIUM
0,0.4952794589942216,0,MEDIUM
0,0.4950404260239765,0,MEDIUM
0,0.5074885106455328,1,MEDIUM
0,0.4856497454765475,0,MEDIUM
0,0.49597045928534633,0,MEDIUM
0,0.5194523592515117,1,MEDIUM
0,0.4680616144311181,0,MEDIUM
0,0.5602037697723669,1,MEDIUM
0,0.48540057041621804,0,MEDIUM
0,0.4968381415629901,0,MEDIUM
0,0.47559783576808834,0,MEDIUM
0,0.5244833384299254,1,MEDIUM
0,0.507286745228259,1,MEDIUM
0,0.5075001798984428,1,MEDIUM
0,0.5577925279157241,1,MEDIUM
0,0.47953746019020854,0,MEDIUM
0,0.5278891789817922,1,MEDIUM
0,0.501227517742687,1,MEDIUM
0,0.5406714578022661,1,MEDIUM
0,0.5536823211313247,1,MEDIUM
1,0.5280154209674636,1,MEDIUM
0,0.500079950722519,1,MEDIUM
0,0.4783635216770842,0,MEDIUM
0,0.5433084287920708,1,MEDIUM
0,0.4928691599853653,0,MEDIUM
0,0.5381719660556934,1,MEDIUM
0,0.4463125165854558,0,MEDIUM
0,0.49080246417115064,0,MEDIUM
0,0.5232950174622693,1,MEDIUM
0,0.497392666137906,0,MEDIUM
0,0.510506776808521,1,MEDIUM
1,0.5077366638076112,1,MEDIUM
0,0.5269834382911812,1,MEDIUM
0,0.5450668293087237,1,MEDIUM
0,0.5201777661111435,1,MEDIUM
0,0.46827988026826856,0,MEDIUM
0,0.549253999923922,1,MEDIUM
0,0.4239059650060953,0,MEDIUM
0,0.4881172931980263,0,MEDIUM
0,0.4669683610292719,0,MEDIUM
0,0.46622432724366514,0,MEDIUM
1,0.5158400816629529,1,MEDIUM
1,0.48563757799061563,0,MEDIUM
0,0.5192321181734978,1,MEDIUM
0,0.49133618336862106,0,MEDIUM
0,0.512701835179333,1,MEDIUM
1,0.5295742678599844,1,MEDIUM
1,0.5278879636155804,1,MEDIUM
0,0.4752011894670694,0,MEDIUM
0,0.6014125209740827,1,HIGH
0,0.5193822866902351,1,MEDIUM
0,0.5330481277946352,1,MEDIUM
0,0.4156191493228127,0,MEDIUM
0,0.4922450272602429,0,MEDIUM
0,0.5321726137399679,1,MEDIUM
1,0.5771288705034062,1,MEDIUM
0,0.5222705581831105,1,MEDIUM
0,0.4940269986475959,0,MEDIUM
0,0.5250141918645558,1,MEDIUM
0,0.4413026189063056,0,MEDIUM
0,0.4833023331422001,0,MEDIUM
0,0.46963226982755213,0,MEDIUM
0,0.43131211204737324,0,MEDIUM
0,0.4969328484622364,0,MEDIUM
0,0.5624624092939523,1,MEDIUM
0,0.5378658484617216,1,MEDIUM
0,0.5265887621191386,1,MEDIUM
0,0.49734814567098257,0,MEDIUM
0,0.49255055665816694,0,MEDIUM
0,0.5089616367354802,1,MEDIUM
1,0.474884308133013,0,MEDIUM
0,0.5028192223282073,1,MEDIUM
0,0.49644727541783135,0,MEDIUM
0,0.5075833976419893,1,MEDIUM
1,0.47337272960142396,0,MEDIUM
0,0.4740882073502192,0,MEDIUM
0,0.48169560012201346,0,MEDIUM
0,0.5025108139211296,1,MEDIUM
0,0.5013737318886529,1,MEDIUM
1,0.5253318794952109,1,MEDIUM
0,0.49034096653212456,0,MEDIUM
0,0.4792963539825497,0,MEDIUM
1,0.5120964732712748,1,MEDIUM
0,0.5147160980610068,1,MEDIUM
0,0.4832590483317462,0,MEDIUM
0,0.5083276438921702,1,MEDIUM
0,0.4861251023022666,0,MEDIUM
0,0.4371150395551402,0,MEDIUM
0,0.53013671644718,1,MEDIUM
1,0.5114507661625712,1,MEDIUM
1,0.5077691950314579,1,MEDIUM
0,0.48597676351809777,0,MEDIUM
0,0.48135332107608436,0,MEDIUM
0,0.4565030929703445,0,MEDIUM
0,0.4726745669506543,0,MEDIUM
0,0.5121655584184233,1,MEDIUM
0,0.5185157419894604,1,MEDIUM
1,0.4477438014682789,0,MEDIUM
0,0.49210017954680313,0,MEDIUM
0,0.5451043009558723,1,MEDIUM
0,0.4425791082220739,0,MEDIUM
0,0.47546551521241476,0,MEDIUM
1,0.4972019747196807,0,MEDIUM
0,0.5154932731742036,1,MEDIUM
0,0.49346009317436274,0,MEDIUM
0,0.4464081598629655,0,MEDIUM
0,0.5034555773305208,1,MEDIUM
0,0.5738553162140216,1,MEDIUM
0,0.4831026585930366,0,MEDIUM
0,0.5566790291915146,1,MEDIUM
0,0.4906437714912846,0,MEDIUM
0,0.531836851482981,1,MEDIUM
0,0.4364277924372898,0,MEDIUM
0,0.5433064231428871,1,MEDIUM
1,0.4739353820758131,0,MEDIUM
0,0.5505693067496941,1,MEDIUM
0,0.46821035615728446,0,MEDIUM
0,0.5411199614102161,1,MEDIUM
0,0.5122996236810563,1,MEDIUM
0,0.4905695642922251,0,MEDIUM
1,0.4757422440769314,0,MEDIUM
1,0.47723274286602724,0,MEDIUM
0,0.4763673927941445,0,MEDIUM
0,0.49615345143795675,0,MEDIUM
0,0.48861109324234936,0,MEDIUM
0,0.49930897495719867,0,MEDIUM
0,0.4446039584214442,0,MEDIUM
0,0.5201828762327636,1,MEDIUM
0,0.5650379140601048,1,MEDIUM
0,0.4577709442255633,0,MEDIUM
1,0.525840732500249,1,MEDIUM
0,0.4935837322381816,0,MEDIUM
0,0.5191669215634569,1,MEDIUM
0,0.4933523463082265,0,MEDIUM
0,0.49311296056456266,0,MEDIUM
0,0.5327179744035143,1,MEDIUM
0,0.49720266593730705,0,MEDIUM
0,0.5181212163840838,1,MEDIUM
0,0.4642102303402332,0,MEDIUM
0,0.5045836875645429,1,MEDIUM
1,0.5352931156529656,1,MEDIUM
0,0.5024531148482005,1,MEDIUM
0,0.4831347065025598,0,MEDIUM
0,0.4876661410175021,0,MEDIUM
0,0.45694204068656413,0,MEDIUM
0,0.5213793989714637,1,MEDIUM
0,0.5013136715979452,1,MEDIUM
0,0.5349564502725508,1,MEDIUM
0,0.5080605215793893,1,MEDIUM
0,0.5039378934231185,1,MEDIUM
0,0.5119496446325398,1,MEDIUM
0,0.463045465977751,0,MEDIUM
0,0.47385679415811915,0,MEDIUM
1,0.5271890176131386,1,MEDIUM
1,0.47483153099349656,0,MEDIUM
0,0.451261492877297,0,MEDIUM
0,0.4773644725956832,0,MEDIUM
0,0.5154776639326597,1,MEDIUM
0,0.46759166343220415,0,MEDIUM
0,0.47771970300861477,0,MEDIUM
0,0.4924567780530738,0,MEDIUM
0,0.47223096483818666,0,MEDIUM
1,0.5090195941976075,1,MEDIUM
0,0.4498367984854008,0,MEDIUM
0,0.4944128482652173,0,MEDIUM
0,0.48608497595133315,0,MEDIUM
0,0.5013991592624775,1,MEDIUM
0,0.48647652397942726,0,MEDIUM
1,0.541537208232508,1,MEDIUM
0,0.4771633853796295,0,MEDIUM
0,0.43646089276831107,0,MEDIUM
1,0.47215560591575967,0,MEDIUM
0,0.4408941786950155,0,MEDIUM
0,0.4560193909017992,0,MEDIUM
0,0.5065380342756598,1,MEDIUM
0,0.5123258936912101,1,MEDIUM
0,0.4942406286214822,0,MEDIUM
0,0.5308401932417576,1,MEDIUM
0,0.46846063609321575,0,MEDIUM
0,0.5052618011910355,1,MEDIUM
1,0.5374929813538819,1,MEDIUM
1,0.49738491718020217,0,MEDIUM
0,0.5118002044682163,1,MEDIUM
0,0.5150273911107737,1,MEDIUM
0,0.49843021252425124,0,MEDIUM
0,0.4710512961254895,0,MEDIUM
0,0.49314126276848513,0,MEDIUM
0,0.5040612653617982,1,MEDIUM
0,0.4881955944510485,0,MEDIUM
0,0.4707018418567342,0,MEDIUM
0,0.531140892367608,1,MEDIUM
1,0.49823831752739456,0,MEDIUM
0,0.48043021260910085,0,MEDIUM
0,0.4480789211725136,0,MEDIUM
0,0.45375207717238725,0,MEDIUM
0,0.5360081858912727,1,MEDIUM
0,0.49811111622963344,0,MEDIUM
0,0.5126856236342509,1,MEDIUM
0,0.5127915999803535,1,MEDIUM
0,0.45882193263612214,0,MEDIUM
0,0.4513358464540854,0,MEDIUM
1,0.5230744426115941,1,MEDIUM
1,0.5117891950626507,1,MEDIUM
0,0.5207394046261301,1,MEDIUM
0,0.5202231411715982,1,MEDIUM
0,0.49792782213720477,0,MEDIUM
0,0.5007358721842873,1,MEDIUM
0,0.48332387873867155,0,MEDIUM
1,0.547728104459622,1,MEDIUM
0,0.48488166134967126,0,MEDIUM
1,0.45249574923603497,0,MEDIUM
0,0.4946753308049177,0,MEDIUM
0,0.5650030860055948,1,MEDIUM
1,0.5109955853963543,1,MEDIUM
0,0.48734513507150945,0,MEDIUM
0,0.5642000213340572,1,MEDIUM
0,0.5582177206182714,1,MEDIUM
1,0.5250842513749002,1,MEDIUM
0,0.49913547607003067,0,MEDIUM
0,0.5239498460006162,1,MEDIUM
0,0.4553056854699528,0,MEDIUM
0,0.5581517452924911,1,MEDIUM
0,0.49290826648686137,0,MEDIUM
1,0.4881113864228325,0,MEDIUM
0,0.4997505905556269,0,MEDIUM
0,0.45505153841356966,0,MEDIUM
0,0.5026658167823322,1,MEDIUM
0,0.5495135742865639,1,MEDIUM
0,0.5135979053526639,1,MEDIUM
0,0.4967969197713583,0,MEDIUM
0,0.4666978224496869,0,MEDIUM
0,0.4992555947728569,0,MEDIUM
0,0.5237729029967738,1,MEDIUM
1,0.47171591466320184,0,MEDIUM
0,0.4446186782154798,0,MEDIUM
0,0.5089146209074252,1,MEDIUM
0,0.5207609911283059,1,MEDIUM
0,0.46574851563552255,0,MEDIUM
0,0.5129637613273978,1,MEDIUM
1,0.534493538281504,1,MEDIUM
0,0.5027678591603711,1,MEDIUM
1,0.5007612203422311,1,MEDIUM
0,0.5682616913356549,1,MEDIUM
0,0.5269381293871113,1,MEDIUM
0,0.5554439903740834,1,MEDIUM
0,0.4864726609560244,0,MEDIUM
0,0.4346286922651458,0,MEDIUM
0,0.4632305108962458,0,MEDIUM
0,0.4773712561320441,0,MEDIUM
0,0.4444162747286701,0,MEDIUM
0,0.46094970458444046,0,MEDIUM
0,0.5183801099618653,1,MEDIUM
0,0.5689187133578251,1,MEDIUM
0,0.48040368797169214,0,MEDIUM
0,0.4584647188859374,0,MEDIUM
0,0.5053508437206568,1,MEDIUM
0,0.4754285525840561,0,MEDIUM
0,0.5212610653525794,1,MEDIUM
0,0.47899283375794033,0,MEDIUM
0,0.5125908457385048,1,MEDIUM
0,0.5141870315833796,1,MEDIUM
1,0.5393392413973812,1,MEDIUM
0,0.588497821441135,1,MEDIUM
1,0.49595912939253006,0,MEDIUM
0,0.5068949785829194,1,MEDIUM
0,0.5050043599231978,1,MEDIUM
0,0.48477637353949254,0,MEDIUM
0,0.4754928526853492,0,MEDIUM
0,0.525880758241971,1,MEDIUM
0,0.530955501072672,1,MEDIUM
0,0.47768375894694026,0,MEDIUM
1,0.5509048684978401,1,MEDIUM
0,0.5014781303946921,1,MEDIUM
1,0.4706144056962796,0,MEDIUM
0,0.4781008727092764,0,MEDIUM
0,0.5143928432427302,1,MEDIUM
0,0.44823608476314153,0,MEDIUM
0,0.492239562461927,0,MEDIUM
0,0.4785169817825891,0,MEDIUM
1,0.48909446378238197,0,MEDIUM
0,0.5227141281734584,1,MEDIUM
0,0.4845596987664465,0,MEDIUM
0,0.49959538110833956,0,MEDIUM
0,0.5177399778322911,1,MEDIUM
0,0.49824071528923036,0,MEDIUM
0,0.4798226582802572,0,MEDIUM
0,0.523941022085935,1,MEDIUM
1,0.5242652558261852,1,MEDIUM
0,0.4529528975897482,0,MEDIUM
0,0.486848998457904,0,MEDIUM
1,0.49684824513866105,0,MEDIUM
0,0.47979994029341183,0,MEDIUM
0,0.4408757343956009,0,MEDIUM
0,0.4642171243484498,0,MEDIUM
0,0.49130115274608643,0,MEDIUM
0,0.5040875692640304,1,MEDIUM
0,0.4843052919062237,0,MEDIUM
0,0.5239806970783792,1,MEDIUM
0,0.48828288037734674,0,MEDIUM
0,0.4930421647901438,0,MEDIUM
0,0.4294299121236495,0,MEDIUM
0,0.47888210052726327,0,MEDIUM
0,0.4608336243376404,0,MEDIUM
0,0.5365091755600518,1,MEDIUM
0,0.4953924608123817,0,MEDIUM
0,0.5383353795301997,1,MEDIUM
0,0.4543891219373494,0,MEDIUM
1,0.4610068396595262,0,MEDIUM
0,0.49421072954999623,0,MEDIUM
0,0.5032404292424185,1,MEDIUM
0,0.4558914262561445,0,MEDIUM
0,0.4861921271620664,0,MEDIUM
0,0.4975908916567721,0,MEDIUM
0,0.486666548889902,0,MEDIUM
0,0.5223343519057941,1,MEDIUM
0,0.46525726864601324,0,MEDIUM
0,0.4746216698832082,0,MEDIUM
0,0.4973849169847565,0,MEDIUM
0,0.5251045936390935,1,MEDIUM
0,0.5642689324511954,1,MEDIUM
